PVD10102,PVD10103,PVD10104,PVD10106,PVD10108,PVD10110,PVD10111,PVD10113,PVD10114,PVD10115,PVD10117,PVD10118,PVD10120,PVD10121,PVM10102,PVM10103,PVM10104,PVM10106,PVM10107,PVM10108,PVM10110,PVM10111,PVM10113,PVM10114,PVM10116,PVM10117,PVM10118,PVM10120,PVM10121,PVM10122,PVM10124,PVM10125,PVM10126,PVM10128,PVM10129,PVM10130,PVM10132,PVM10133,PVM10134,PTY10102,PTY10103,PTY10104,PTY10106,PTY10107,PTY10108,PTY10110,PTY10111,PTY10112,PTY10114,PTY10115,PTY10116,PTY10118,PTY10119,PTY10120,PTY10122,PTY10123,PTY10124,PTY10126,PTY10127,PTY10128,ANO10102,ANO10103,ANO10104,ANO10106,ANO10107,ANO10108,ANO10110,ANO10111,ANO10112,ANO10114,ANO10115,ANO10116,ANO10118,ANO10119,ANO10120,ANO10122,ANO10123,ANO10124,CMM10102,CMM10103,CMM10104,CMM10106,CMM10107,CMM10108,CMM10110,CMM10111,CMM10112,CMM10114,CMM10115,CMM10116,CMM10118,CMM10119,CMM10120,CMM10122,CMM10123,CMM10124,CNT10102,CNT10103,CNT10104,CNT10106,CNT10107,CNT10108,CNT10110,CNT10111,CNT10112,CNT10114,CNT10115,CNT10116,CNT10118,CNT10119,CNT10120,CNT10122,CNT10123,CNT10124,CNT10126,CNT10127,CNT10128,MDM10102,MDM10103,MDM10104,MDM10106,MDM10107,MDM10108,MDM10110,MDM10111,MDM10112,MDM10114,MDM10115,MDM10116,MDM10118,MDM10119,MDM10120,MDM10122,MDM10123,MDM10124,MDM10126,MDM10127,MDM10128,PJM10102,PJM10103,PJM10104,PJM10106,PJM10107,PJM10108,PJM10110,PJM10111,PJM10112,PJM10114,PJM10115,PJM10116,PJM10118,PJM10119,PJM10120,PJM10122,PJM10123,PJM10124,IDP10102,IDP10103,IDP10105,IDP10106,IDP10107,IDP10109,IDP10110,IDP10111,IDP10113,IDP10114,IDP10115,IDP10117,IDP10118,IDP10119,IDP10121,IDP10122,IDP10123,IDP10125,IDP10126,IDP10127,FLO10102,FLO10103,FLO10104,FLO10106,FLO10107,FLO10108,FLO10110,FLO10111,FLO10112,FLO10114,FLO10115,FLO10116,FLO10118,FLO10119,FLO10120,FLO10122,FLO10123,FLO10124,BPT10102,BPT10103,BPT10104,BPT10106,BPT10107,BPT10108,BPT10110,BPT10111,BPT10112,BPT10114,BPT10115,BPT10116,BPT10118,BPT10119,BPT10120,BPT10122,BPT10123,BPT10124,BPT10126,BPT10127,BPT10128,TCH10102,TCH10103,TCH10104,TCH10106,TCH10107,TCH10108,TCH10110,TCH10111,TCH10112,TCH10114,TCH10115,TCH10116,TCH10118,TCH10119,TCH10120,TCH10122,TCH10123,TCH10124,TCH10126,TCH10127,TCH10128,SYA10102,SYA10103,SYA10104,SYA10105,SYA10107,SYA10108,SYA10109,SYA10110,SYA10112,SYA10113,SYA10114,SYA10115,SYA10117,SYA10118,SYA10119,SYA10121,SYA10122,SYA10123,SYA10125,SYA10126,SYA10127,SYA10129,SYA10130,SYA10131,DLY10102,DLY10103,DLY10104,DLY10105,DLY10107,DLY10108,DLY10109,DLY10110,DLY10112,DLY10113,DLY10114,DLY10115,DLY10117,DLY10118,DLY10119,DLY10120,DLY10122,DLY10123,DLY10124,DLY10125,DLY10127,DLY10128,DLY10129,DLY10130,DLY10132,DLY10133,DLY10134,DLY10135
57,62,40,45,74,89,41,90,79,53,67,64,47,47,88,33,57,88,67,64,49,47,87,50,42,98,62,69,37,54,46,43,85,83,63,76,60,48,98,96,92,52,34,44,80,52,33,60,50,34,90,31,69,95,45,62,57,61,44,98,41,90,58,85,70,49,44,93,72,80,90,64,91,63,88,34,97,93,61,86,82,58,87,59,63,62,84,89,46,92,78,42,32,39,58,59,33,74,84,89,78,44,78,88,84,42,75,37,53,47,61,47,32,62,63,76,56,58,36,30,90,30,31,72,82,62,72,64,30,37,91,47,97,98,71,49,43,57,67,42,40,30,39,45,86,93,35,59,37,50,39,69,78,40,81,36,69,56,58,70,58,55,33,31,60,78,34,46,40,60,77,43,33,53,48,45,73,50,58,50,61,81,87,52,74,45,72,83,70,60,63,64,35,85,31,45,59,45,31,41,83,59,31,71,85,85,79,32,39,31,42,90,71,43,41,87,67,44,38,72,38,68,42,44,78,66,90,56,74,40,83,62,33,34,45,49,52,93,50,80,30,93,94,91,90,81,82,68,65,98,70,77,56,84,40,41,92,59,34,90,69,37,62,39,75,98,68,74,95,40,86,98,41,89,89,38,74,45,97,95,42,83,43,40,41,77,76,76
67,80,82,92,33,30,70,61,81,94,95,96,37,33,66,95,87,98,55,41,58,63,37,53,43,98,88,39,60,44,34,39,47,61,51,80,38,53,81,70,91,30,93,46,92,46,46,48,93,32,71,51,90,39,83,30,44,51,34,68,40,74,58,82,72,82,36,52,80,43,51,98,40,77,96,43,84,84,47,66,42,91,86,85,91,47,46,91,86,79,86,63,86,92,97,55,31,60,87,46,90,95,81,39,93,52,48,81,67,97,93,41,69,97,70,69,83,61,52,67,90,61,75,82,72,90,98,42,78,60,72,45,54,34,54,77,57,57,30,70,42,32,46,56,68,64,82,57,43,96,75,43,37,61,66,42,93,85,43,35,32,53,66,71,30,64,86,62,36,47,46,64,86,93,89,75,83,58,34,79,40,40,35,70,45,77,69,40,62,80,94,70,38,30,74,60,51,47,93,36,83,37,91,50,63,82,79,30,38,47,96,38,37,55,94,89,61,59,48,75,71,36,65,91,89,61,89,72,76,39,55,38,80,94,82,64,88,45,74,76,84,33,88,36,97,53,56,56,79,88,51,72,44,47,66,93,42,93,61,59,31,32,31,81,68,56,61,59,98,56,88,66,66,52,84,63,31,65,41,52,76,89,85,36,60,33,47,86
63,33,40,77,72,40,45,63,95,47,67,54,56,94,36,51,79,94,79,74,67,87,98,98,65,68,84,68,92,80,56,75,31,45,98,79,88,70,77,84,69,63,80,35,83,47,37,51,61,61,42,69,90,47,97,56,45,84,52,34,35,58,69,95,59,67,34,95,81,75,57,38,57,82,64,96,91,78,34,34,95,61,89,93,91,46,46,63,35,40,56,48,50,38,58,57,78,98,36,89,62,70,52,98,77,54,87,55,96,81,58,69,96,51,95,65,80,53,30,63,40,58,38,55,72,96,63,90,78,62,97,53,38,74,97,81,39,93,85,95,73,83,90,93,46,90,86,84,92,87,45,58,62,79,46,94,84,52,96,92,82,38,64,55,43,89,83,81,94,60,93,60,44,49,50,54,34,91,31,36,53,85,31,70,96,80,42,34,95,80,72,52,86,67,51,65,67,62,41,63,78,83,39,30,82,64,32,67,82,53,78,77,70,63,80,70,67,87,58,49,77,87,49,45,31,80,33,35,72,31,82,37,30,34,40,37,96,86,94,34,93,84,92,94,60,65,49,79,77,70,54,31,42,38,68,34,47,81,89,51,86,39,90,54,68,39,30,76,41,58,83,73,32,80,92,94,60,52,56,53,98,38,58,56,52,56,92,89
49,91,73,86,91,97,63,55,59,95,52,90,94,77,73,40,92,97,80,75,48,55,36,58,79,52,76,61,35,46,34,70,95,50,95,63,79,72,86,36,73,79,30,61,80,65,92,92,44,61,33,63,42,83,93,90,87,60,82,83,53,66,39,44,58,46,90,88,50,67,62,87,56,70,66,90,70,71,87,75,43,79,50,84,55,57,53,44,77,78,46,62,41,78,88,72,64,74,62,81,34,43,69,70,93,37,59,96,88,85,53,34,35,33,96,83,69,44,92,62,51,32,48,64,46,44,61,86,65,74,61,52,89,52,54,49,72,61,36,94,97,61,77,77,44,47,59,38,30,31,89,98,74,41,55,43,66,97,46,94,40,30,32,76,43,35,43,48,74,91,67,57,73,82,66,72,60,64,46,67,45,58,89,66,77,86,79,76,49,72,74,81,68,46,61,32,83,42,71,34,71,33,71,80,63,70,84,47,75,73,72,88,76,37,95,58,53,97,64,85,87,50,31,56,95,73,60,88,85,98,67,61,51,33,58,30,72,96,70,88,92,46,96,39,83,71,30,88,47,82,93,81,66,83,40,60,49,52,43,84,91,55,89,39,59,78,94,53,47,82,31,39,60,98,72,39,84,76,41,66,70,50,86,50,76,36,58,50
41,74,67,74,31,90,89,74,36,65,84,35,73,63,57,67,87,93,52,91,85,42,88,50,97,89,56,56,80,41,76,63,84,50,79,92,94,50,51,64,34,93,86,69,62,64,53,94,88,77,40,80,38,59,52,89,40,83,38,43,94,36,48,90,88,59,44,52,96,61,81,83,82,73,31,41,34,58,34,50,70,31,47,70,31,64,65,32,86,35,82,59,80,83,65,31,67,53,45,42,48,50,30,83,69,85,96,53,36,79,43,90,34,51,55,55,48,51,69,61,82,48,45,86,41,83,46,58,66,52,76,44,37,30,63,35,43,79,73,71,89,48,39,53,85,88,45,89,42,62,89,49,39,83,46,79,41,52,56,81,36,72,54,62,87,56,97,70,30,77,86,49,96,31,80,89,69,34,93,66,44,95,74,66,44,69,34,94,90,73,95,80,67,50,95,48,81,79,39,54,86,77,60,54,49,96,45,87,73,55,30,58,93,36,94,68,63,88,69,32,64,49,51,69,58,43,79,70,40,43,30,78,59,78,31,55,62,62,79,96,66,40,30,37,83,30,79,57,87,31,82,98,53,56,84,58,47,32,34,89,73,69,59,38,70,44,31,37,37,93,52,49,83,63,64,87,81,77,53,84,51,40,93,48,80,68,31,38
43,65,90,40,92,32,96,85,44,31,38,60,92,31,72,81,97,94,95,87,33,44,80,32,83,47,58,50,93,83,70,93,87,43,70,37,69,80,84,86,67,88,60,41,67,61,52,64,89,70,40,65,75,88,53,37,34,96,55,84,93,71,33,66,94,73,69,86,66,36,93,64,98,69,50,79,32,96,91,59,51,73,87,67,65,46,64,35,56,55,90,54,82,88,68,65,86,61,81,33,73,79,94,89,72,77,63,71,74,61,55,82,79,43,81,91,97,34,54,45,38,72,79,67,71,48,44,54,68,37,34,63,33,35,52,81,96,44,96,80,74,43,97,92,40,65,52,44,61,43,57,83,76,71,34,79,39,80,86,68,53,52,98,54,89,46,89,87,81,65,60,91,97,74,35,45,57,79,63,90,49,64,44,88,89,98,48,30,86,46,40,46,84,55,70,45,67,53,51,60,95,84,96,77,96,36,91,53,30,45,59,84,80,75,61,84,90,85,57,54,88,88,55,97,53,62,88,42,51,45,73,98,79,78,73,88,38,51,48,86,96,75,60,30,75,69,65,83,72,76,37,97,53,38,48,64,53,49,39,78,62,78,92,71,57,40,82,55,90,87,84,81,66,64,93,95,85,88,68,57,34,97,78,68,68,75,81,73
94,87,41,94,54,40,33,31,73,37,31,68,30,54,95,72,47,38,69,81,95,94,33,90,57,67,45,49,63,68,89,51,97,42,93,65,51,58,71,91,39,41,81,64,30,38,97,58,70,31,78,55,96,68,93,66,54,72,48,67,78,41,49,81,56,35,44,49,57,53,95,67,62,43,43,81,47,51,62,35,34,82,90,97,60,56,81,59,35,73,31,39,40,73,68,37,66,50,47,96,30,51,74,42,43,97,54,34,34,53,38,48,52,71,59,39,49,62,37,41,32,91,51,78,93,58,82,75,69,60,82,59,66,51,94,70,70,72,73,96,79,36,41,57,53,69,80,67,33,93,52,65,33,62,91,32,42,78,32,67,87,67,53,49,31,49,41,96,52,82,49,88,34,46,34,32,63,34,78,39,73,74,41,59,91,60,42,50,47,57,66,31,76,36,48,85,83,75,90,48,30,37,80,83,93,70,88,84,64,34,37,63,80,47,66,71,60,33,42,84,45,84,91,53,67,52,62,74,52,35,33,90,78,80,70,41,35,64,84,46,59,53,81,42,71,55,60,68,49,74,38,71,64,88,52,35,56,37,96,37,37,65,85,36,52,74,52,68,43,46,81,39,63,32,45,87,36,51,87,63,79,49,32,81,72,30,62,35
45,31,37,39,87,56,79,57,65,53,80,45,55,77,93,43,94,66,50,93,73,68,35,55,91,43,39,87,81,71,82,38,47,53,44,33,32,55,78,41,60,75,56,38,79,62,52,44,80,65,72,47,74,43,96,32,87,47,89,81,95,30,94,62,74,78,44,54,46,91,35,96,89,72,48,46,49,49,80,61,71,46,41,45,43,79,76,33,88,56,92,69,54,74,61,92,73,97,53,49,65,66,51,34,55,59,98,60,54,56,64,45,84,53,79,64,47,85,71,62,87,45,57,78,72,64,47,98,50,71,58,60,64,86,58,72,69,92,96,75,39,54,80,71,44,67,31,37,48,89,86,39,57,78,69,58,60,42,45,96,71,68,31,56,93,31,88,51,88,71,46,80,48,42,47,60,54,35,50,95,39,43,64,95,57,39,77,85,92,52,91,37,73,30,39,96,52,63,46,65,54,77,53,68,37,68,93,52,36,42,43,62,53,84,63,76,96,64,39,55,74,88,50,68,47,84,56,76,96,80,98,74,93,65,44,88,49,73,85,60,77,84,96,45,44,93,47,65,87,71,57,85,46,93,79,50,39,48,76,61,47,69,85,50,48,37,80,42,48,97,77,48,32,62,91,89,38,84,93,52,98,71,53,85,72,79,54,59
51,84,35,36,37,31,41,37,59,54,54,94,65,55,80,33,55,73,80,97,74,42,42,57,65,39,40,84,63,53,95,47,96,76,58,64,86,61,72,32,90,96,55,54,85,76,78,72,82,53,81,43,39,96,96,90,56,73,55,94,40,30,89,44,76,79,47,95,51,35,81,93,30,74,72,37,90,43,34,98,66,50,55,88,31,54,74,37,45,91,86,35,49,66,73,52,96,34,39,72,30,87,53,80,56,45,94,96,63,50,33,86,72,48,38,31,71,42,51,48,74,37,78,85,65,53,57,57,80,36,44,83,64,87,56,54,64,57,77,46,89,82,74,92,53,95,97,90,84,87,35,75,77,52,56,32,54,93,82,30,38,73,76,68,70,36,75,58,73,94,91,55,64,97,40,53,36,43,50,61,92,32,45,93,82,98,49,41,50,94,48,30,81,60,69,41,58,69,82,76,79,54,43,43,38,35,92,72,37,62,37,42,73,84,87,53,63,81,65,94,78,32,46,77,73,69,57,46,85,65,71,94,94,48,39,71,42,63,90,98,93,51,31,48,48,84,75,46,89,76,34,51,42,81,39,66,64,67,32,85,44,41,88,72,66,45,58,73,49,49,58,83,92,67,34,54,86,71,31,88,33,61,34,90,56,58,71,91
98,55,43,78,71,61,57,54,36,43,50,82,52,35,66,74,70,48,86,63,77,73,33,68,56,81,52,45,76,68,93,61,49,87,68,71,32,80,87,53,98,33,83,82,42,44,81,34,95,54,81,50,74,75,82,71,98,85,69,60,53,48,49,54,47,64,84,90,83,65,58,54,85,65,93,71,40,74,32,66,72,55,78,62,74,95,61,68,40,80,96,94,30,38,90,70,61,42,90,56,47,37,66,35,97,64,84,72,94,46,41,84,40,42,50,73,49,65,50,81,54,77,67,39,32,48,60,51,44,35,52,93,62,78,39,63,32,80,89,36,38,34,47,54,38,72,94,81,89,77,62,52,98,57,40,94,87,61,78,89,37,94,53,50,78,40,75,56,75,32,49,57,44,50,79,77,61,56,96,96,89,96,46,56,61,66,69,74,71,88,64,46,46,73,66,59,97,38,55,44,88,92,64,77,84,62,53,61,53,66,34,68,92,77,58,31,31,63,53,41,45,91,41,69,95,43,36,52,58,88,61,52,43,89,51,61,69,80,98,75,52,96,30,88,48,95,60,76,31,84,95,88,49,53,37,44,89,77,50,92,78,65,84,47,30,80,81,98,68,49,83,71,35,30,82,77,96,95,39,64,31,31,68,72,49,33,63,49
92,79,65,87,76,41,89,33,57,37,70,45,78,36,47,49,49,44,78,75,79,68,89,54,31,31,81,58,98,79,94,46,87,63,93,96,47,57,67,88,88,83,35,55,37,65,41,84,43,42,86,76,71,52,61,66,82,86,34,46,75,75,65,65,51,53,53,55,81,59,36,33,77,82,84,30,65,97,93,60,97,46,34,38,80,69,83,92,50,53,44,87,42,93,62,35,42,95,39,95,54,72,36,75,90,61,81,92,78,94,88,96,69,80,46,88,95,68,61,30,65,97,57,64,65,46,75,37,97,58,87,71,60,72,89,74,91,58,60,64,36,55,64,90,53,77,81,79,72,85,51,55,81,93,38,33,60,86,61,95,66,45,79,66,79,93,73,45,56,83,39,74,44,43,62,68,74,97,71,74,66,41,32,80,39,48,90,94,91,46,54,84,48,78,88,55,52,35,61,63,90,72,46,77,85,92,35,66,89,80,35,78,98,76,75,35,68,51,58,53,68,51,85,36,33,70,95,57,55,33,38,48,44,59,96,59,48,31,35,53,98,73,75,43,64,43,47,75,39,69,56,36,59,44,54,49,97,82,36,97,74,33,67,31,62,67,88,54,32,96,46,88,72,48,91,94,72,47,33,44,96,93,43,62,49,87,95,96
80,42,49,34,35,79,96,40,98,84,46,45,72,72,74,57,79,78,89,77,34,56,69,48,65,87,32,81,77,60,69,57,55,61,64,98,84,46,68,71,40,60,58,34,58,97,49,48,91,79,55,79,39,88,59,63,78,57,55,32,47,64,94,79,34,97,49,51,46,45,55,37,68,55,45,93,91,42,84,52,74,36,89,49,43,70,85,96,45,57,77,46,40,42,65,88,38,36,71,43,59,71,89,71,64,47,85,97,80,95,31,67,32,95,35,78,84,89,40,85,53,90,67,45,59,61,52,34,42,89,34,36,82,60,97,61,34,32,63,47,64,62,96,66,54,86,77,60,59,68,75,95,46,91,90,53,33,86,98,50,72,31,73,45,94,60,54,85,52,61,84,59,82,57,58,67,53,63,93,98,85,31,46,85,84,40,65,82,33,36,33,78,70,98,66,94,86,96,78,46,74,74,62,30,36,65,45,70,74,94,38,71,79,30,32,93,48,73,87,60,96,78,60,60,44,75,84,67,54,53,72,53,94,80,85,34,50,46,58,46,81,96,42,78,52,70,69,68,46,56,64,86,59,37,74,82,93,89,88,94,85,73,90,45,96,30,77,74,53,77,78,38,61,67,98,95,43,61,45,42,94,57,79,88,37,61,83,56
68,63,63,30,74,87,62,71,75,97,48,72,94,46,53,96,31,58,33,41,56,33,90,78,54,77,34,80,78,79,85,30,50,75,70,46,57,84,57,38,80,60,36,61,45,81,72,98,82,54,42,59,71,84,54,61,76,70,35,37,65,64,60,36,80,97,73,65,88,77,71,75,42,95,51,30,62,68,88,40,87,76,82,47,63,52,49,92,43,56,83,35,96,32,30,55,34,31,32,51,84,81,86,48,72,42,95,88,81,92,52,59,75,32,35,89,61,92,95,83,54,92,69,95,91,80,89,56,53,33,96,95,84,48,37,36,37,84,86,61,61,98,53,97,46,77,96,34,94,68,91,68,67,43,96,40,52,91,81,92,52,75,95,38,35,68,39,44,43,88,76,47,61,44,31,96,48,77,85,44,91,61,55,46,61,88,32,40,55,67,55,48,76,92,58,39,73,70,35,75,74,72,84,84,74,39,66,94,74,30,92,47,59,53,33,72,82,91,76,85,81,43,53,84,52,48,59,91,98,45,89,56,47,84,78,81,67,95,48,64,32,42,72,72,90,62,81,47,34,43,83,32,88,84,34,87,31,56,36,46,85,93,90,33,68,89,94,81,98,74,71,98,57,80,31,95,88,58,52,78,46,31,42,36,88,53,43,33
68,61,45,75,58,86,39,66,44,60,95,64,45,71,94,35,85,88,31,77,49,62,88,84,72,92,86,49,56,58,81,83,49,90,74,79,54,35,54,91,72,76,42,33,74,86,80,44,48,88,39,91,74,73,47,79,79,63,85,50,90,82,88,37,30,91,42,35,43,85,40,97,38,76,94,36,69,93,78,66,68,47,69,58,40,58,50,70,44,55,82,89,48,40,74,53,96,68,96,32,49,60,37,46,85,78,37,56,82,94,50,71,50,46,39,33,92,75,41,87,43,53,81,47,61,71,66,75,49,61,97,53,68,86,59,92,70,70,31,64,85,52,88,46,70,82,30,62,32,81,79,50,71,97,84,41,87,41,97,42,56,64,38,30,71,81,82,49,70,69,36,90,65,83,37,60,59,54,32,81,51,43,56,40,71,89,33,48,44,33,31,40,49,41,85,83,57,96,91,31,38,69,38,96,32,66,77,42,36,51,87,96,68,69,97,42,91,30,47,95,30,71,54,37,37,69,46,57,68,57,62,78,43,75,95,42,66,65,60,34,89,84,74,55,48,90,94,40,31,37,36,33,70,57,72,42,69,32,76,41,80,55,36,49,97,88,54,37,55,81,50,74,39,31,82,85,46,51,30,69,72,47,64,94,63,54,66,36
81,45,86,56,57,30,75,60,65,31,47,84,98,76,39,69,50,37,74,65,66,34,76,74,51,48,30,67,97,74,68,95,63,74,71,41,54,86,87,86,54,52,44,78,74,62,94,85,43,93,37,63,72,49,46,30,73,55,54,86,67,59,96,84,55,62,79,49,42,43,32,50,52,31,94,50,92,94,76,56,65,51,38,98,49,57,39,72,62,96,37,50,76,83,98,74,34,89,47,87,50,96,80,75,38,54,89,92,51,67,85,36,94,66,40,42,68,88,76,86,94,72,74,47,67,71,49,96,56,96,81,61,65,56,66,58,84,45,87,76,84,37,61,75,73,75,62,35,85,54,85,77,59,47,43,43,50,31,36,73,77,56,96,35,95,59,56,61,46,62,87,67,72,37,91,74,52,87,49,79,70,42,57,53,46,75,47,88,77,62,91,84,81,84,51,46,87,91,46,57,42,31,35,41,93,70,98,97,43,51,33,74,72,32,79,70,71,88,47,77,88,50,37,74,83,93,98,64,70,66,69,97,45,86,97,76,83,81,74,30,88,79,92,39,67,32,31,36,80,62,89,86,78,75,68,39,68,47,94,45,75,70,38,81,46,71,78,81,66,67,41,48,33,79,77,75,76,53,81,68,80,34,61,51,98,57,85,46
78,43,90,38,78,80,74,92,30,35,71,52,31,97,45,79,97,67,31,59,39,72,93,97,50,88,45,69,65,81,86,61,65,48,88,35,86,83,47,41,51,33,59,37,62,30,93,83,88,76,52,97,89,72,85,81,58,52,50,46,66,60,90,68,86,63,45,95,80,82,88,39,96,59,85,31,52,31,73,33,33,74,84,56,95,67,93,70,30,59,72,36,76,80,72,71,57,70,67,33,45,40,81,92,65,37,54,77,75,52,30,94,46,33,75,32,35,42,98,98,41,35,79,73,63,30,36,33,46,56,63,81,86,80,97,46,94,76,60,51,92,79,75,35,38,65,72,57,55,59,63,97,97,83,62,58,87,91,89,48,64,36,49,60,35,65,63,91,51,54,38,62,95,66,91,59,35,68,77,54,57,41,82,61,87,52,70,53,45,35,62,41,74,95,37,92,31,84,82,56,63,37,67,64,96,74,77,44,90,83,84,89,64,94,63,45,30,59,68,44,31,31,79,60,57,52,63,48,61,69,39,43,88,33,75,74,86,33,53,67,43,45,32,70,98,83,40,66,81,65,35,83,90,40,74,46,39,85,65,65,51,70,78,62,97,33,47,82,43,85,31,32,40,52,97,64,48,74,98,36,43,73,76,37,45,32,79,80
44,37,35,71,56,38,97,98,57,83,71,61,78,97,71,57,69,32,78,31,50,95,86,98,46,32,44,44,50,61,63,97,66,51,52,68,32,70,98,95,73,62,53,43,67,60,66,93,94,77,31,50,62,86,80,94,37,86,76,66,35,73,42,44,49,31,39,70,33,32,49,36,93,32,38,87,54,48,56,51,85,34,81,90,51,75,78,84,31,69,84,79,67,41,93,43,91,47,51,66,89,88,55,73,88,61,96,37,82,47,75,52,89,70,72,52,65,81,59,49,65,38,89,52,76,59,54,62,84,72,53,78,57,62,58,60,98,70,53,39,54,93,68,36,87,96,72,59,40,64,59,77,85,62,31,36,66,78,63,31,91,47,34,75,34,67,54,61,95,44,94,95,45,34,95,57,47,57,39,71,45,88,80,70,60,59,46,88,41,35,63,47,40,34,68,45,39,98,76,74,78,44,56,79,77,83,36,89,79,71,45,81,93,57,47,47,60,65,32,63,84,84,60,52,33,34,62,58,97,88,47,32,95,60,46,70,34,71,71,76,89,86,68,57,71,78,49,94,77,42,82,83,62,59,66,34,61,80,65,47,58,96,56,46,68,57,64,73,66,58,39,65,39,50,88,55,78,49,66,36,62,49,53,69,63,75,86,88
67,75,50,87,72,73,59,60,79,91,94,36,85,30,36,72,69,61,74,50,32,54,57,33,72,37,98,54,84,65,54,62,55,97,62,36,37,97,61,78,72,77,31,42,66,91,91,44,47,42,72,52,91,54,73,77,52,44,53,63,92,73,49,81,47,36,87,74,85,48,69,65,74,72,66,82,40,88,58,43,90,83,94,57,97,74,63,36,95,51,78,36,47,37,69,82,42,72,52,49,94,98,92,35,39,71,85,73,63,30,51,95,92,52,95,58,51,89,33,67,51,89,89,48,77,45,37,31,83,74,30,98,48,91,63,35,96,64,31,63,63,84,91,53,53,45,32,55,40,43,96,42,54,72,65,86,81,78,64,77,44,88,32,71,91,37,48,45,75,88,88,42,56,98,90,89,32,50,92,66,42,78,60,68,43,84,94,58,53,75,69,34,37,47,35,39,94,98,76,53,36,58,47,64,49,85,73,76,84,98,54,48,95,50,69,67,37,76,42,31,56,31,95,64,59,80,61,46,40,54,37,72,92,45,68,72,40,58,79,55,89,89,51,97,82,72,79,37,72,67,48,87,77,48,81,59,83,81,58,59,56,89,48,48,50,77,32,70,61,60,42,76,36,78,47,73,54,49,46,62,75,64,50,48,49,73,66,80
38,61,70,49,35,53,57,58,89,59,71,91,93,64,65,68,92,93,72,34,68,37,86,79,94,52,62,38,62,65,51,39,40,98,93,54,79,62,82,77,49,61,86,53,98,97,30,97,61,76,83,57,68,91,92,30,85,79,88,50,50,67,66,52,39,78,92,39,73,71,57,90,84,58,95,85,57,38,91,98,53,66,93,78,66,34,35,87,39,49,44,79,64,84,37,96,94,36,77,83,94,49,92,64,58,35,56,58,93,74,65,31,73,54,62,69,40,72,53,90,88,91,87,91,38,81,75,80,81,65,60,39,31,39,34,96,95,98,97,76,57,40,66,33,46,74,85,56,89,35,79,36,68,53,45,60,58,79,94,69,85,56,47,55,83,67,35,63,64,40,85,42,83,37,38,51,31,43,66,45,72,38,69,65,96,71,90,86,85,57,45,72,34,76,55,32,73,84,94,78,68,65,39,90,57,85,59,41,67,96,89,84,85,61,98,39,70,39,55,60,49,32,68,86,83,55,49,32,57,31,41,69,81,49,56,71,31,65,69,83,74,38,71,33,59,32,74,35,93,78,34,40,58,86,70,94,48,80,64,41,67,81,40,43,32,63,32,32,56,81,30,85,55,92,40,34,81,83,77,54,98,88,98,76,68,44,63,76
91,82,79,85,50,48,46,64,96,45,85,72,96,87,58,70,56,54,83,51,90,38,94,76,51,88,55,83,70,46,75,92,67,63,45,87,43,77,54,85,37,95,31,93,65,54,65,56,88,33,46,61,56,76,78,52,50,75,68,32,60,85,76,45,38,80,62,45,83,80,69,74,74,64,68,50,66,87,40,35,45,39,87,36,48,72,85,63,47,94,57,93,72,58,77,60,83,95,52,59,68,80,89,73,92,64,52,85,82,95,46,35,34,86,65,59,31,81,83,80,74,51,84,39,70,72,61,68,30,31,55,56,69,84,71,91,83,80,72,54,98,40,42,98,47,77,50,92,56,73,75,44,80,95,34,57,54,50,80,63,85,45,57,98,84,44,67,82,52,82,90,40,94,34,47,93,94,73,71,55,62,57,94,66,61,48,76,71,92,91,39,34,50,90,61,73,46,54,98,53,30,87,60,70,30,79,78,93,88,75,82,98,65,30,98,75,47,95,62,45,58,38,47,96,78,81,69,75,93,80,38,95,67,35,59,98,37,75,91,95,64,91,43,64,62,57,63,56,39,35,34,65,50,36,33,52,41,81,75,98,69,65,90,81,37,55,41,38,89,82,90,40,49,58,43,86,38,91,94,79,86,42,57,72,35,36,50,92
95,93,90,95,69,38,76,60,91,82,70,58,48,51,38,61,38,72,96,63,37,31,55,86,42,73,60,90,51,61,37,96,41,79,39,85,94,93,46,97,81,75,55,40,63,71,30,37,64,43,67,91,80,47,90,30,85,85,45,66,34,44,40,43,77,56,92,76,94,92,66,41,77,56,40,91,93,47,63,51,55,59,88,40,47,34,36,92,75,43,79,38,70,40,79,81,70,97,95,60,36,65,61,92,69,40,60,61,43,84,66,30,40,63,88,92,70,63,94,45,76,39,56,87,76,65,33,43,33,95,58,74,38,73,98,43,61,62,75,40,77,37,37,40,50,42,78,45,83,91,43,40,53,68,61,90,54,36,84,50,59,79,86,90,73,43,92,85,60,93,31,97,49,49,47,39,72,66,79,83,70,67,94,67,83,96,86,91,94,72,41,85,76,45,53,33,73,64,39,32,75,80,42,59,96,93,83,40,70,69,74,49,48,63,62,62,60,74,76,52,92,53,63,94,30,38,62,72,92,84,37,46,62,81,30,81,93,94,36,72,37,86,58,55,35,74,47,69,82,57,80,57,79,92,84,54,80,97,32,78,41,74,67,33,97,67,85,70,58,57,73,96,93,71,69,48,98,80,70,79,40,92,55,63,43,89,58,55
