ESU10102,ESU10103,ESU10104,ESU10106,ESU10107,ESU10109,ESU10110,SSU10102,SSU10103,SSU10105,SSU10106,SSU10108,SSU10109,CSU10102,CSU10103,CSU10105,CSU10106,CSU10108,CSU10109,GNT10102,GNT10103,GNT10105,GNT10106,CGS10102,CGS10103,CGS10105,CGS10106,CGS10108,CGS10109,GRC10102,GRC10103,GRC10104,GRC10106,GRC10107,GRC10109,GRC10110,ERM10102,ERM10103,ERM10105,ERM10106,ERM10108,ERM10109,AUD10102,AUD10103,AUD10105,AUD10106,AUD10108,AUD10109,POL10102,POL10103,POL10105,POL10106,POL10108,POL10109,REG10102,REG10103,REG10105,REG10106,REG10108,REG10109,ETI10102,ETI10103,ETI10105,ETI10106,ETI10108,ETI10109,CGV10102,CGV10103,CGV10105,CGV10106,CGV10108,CGV10109,IGV10102,IGV10103,IGV10105,IGV10106,IGV10108,IGV10109,CPI10102,CPI10103,CPI10105,CPI10106,CPI10108,CPI10109
97,93,76,78,91,82,89,80,95,87,86,95,95,82,90,88,98,75,82,98,82,77,76,95,78,87,98,81,97,81,96,77,89,97,84,76,85,92,96,97,84,91,98,87,77,91,84,77,75,80,86,87,87,89,82,87,95,86,78,77,94,87,95,94,93,92,76,96,88,95,77,95,79,91,80,92,88,80,89,85,80,93,97,79
97,84,87,90,91,91,89,86,84,84,96,83,83,79,89,91,90,75,76,89,83,86,77,81,81,79,76,88,85,91,82,84,83,82,82,98,93,77,89,80,79,87,90,83,96,75,82,88,94,90,84,96,93,80,88,75,87,98,91,90,77,92,83,97,82,81,86,86,94,90,76,85,87,91,87,77,88,94,84,77,98,82,85,82
75,96,94,97,89,98,88,97,83,98,75,81,76,96,85,80,81,93,97,98,98,82,94,88,87,93,81,77,95,78,96,80,97,90,93,85,91,81,93,86,76,88,98,78,89,77,93,80,87,98,98,92,96,77,89,87,77,75,76,86,83,97,80,94,93,94,93,92,75,89,86,98,89,91,78,85,77,89,77,76,93,80,93,87
83,89,79,78,82,76,84,91,92,83,95,91,92,94,95,96,84,78,90,91,94,94,79,82,87,85,89,81,93,96,89,80,83,86,89,76,75,81,85,89,77,78,96,90,95,85,93,82,85,89,90,88,80,75,89,98,79,84,90,86,85,88,78,93,95,85,84,76,87,88,78,97,78,79,86,97,81,98,92,86,93,98,78,87
93,77,80,96,84,87,96,78,84,81,78,85,90,87,94,87,75,84,87,96,85,91,87,87,78,92,83,89,93,82,79,82,98,89,85,76,82,82,87,91,77,77,90,78,78,88,91,76,91,80,90,87,83,75,82,80,83,87,86,82,79,84,95,97,78,89,96,97,83,79,79,86,91,84,79,83,88,86,81,88,85,95,82,77
77,90,89,75,96,94,84,81,75,81,97,83,82,89,93,82,78,90,91,83,82,89,83,90,81,95,86,90,95,82,89,91,94,95,79,83,82,85,83,89,75,77,91,93,87,75,75,88,97,81,77,87,94,76,83,95,81,78,75,92,91,78,81,76,89,78,80,78,89,88,95,80,88,96,86,90,80,92,95,93,90,88,90,97
94,78,84,81,77,93,83,97,78,83,97,78,92,83,96,87,76,88,93,88,85,84,96,89,81,75,77,76,85,76,75,93,86,86,92,85,83,87,91,89,91,81,91,97,88,91,84,79,81,78,80,80,85,81,76,95,88,91,84,89,80,82,89,93,75,84,76,93,97,82,83,93,86,79,87,75,79,75,80,84,89,77,81,91
85,87,94,86,75,84,86,92,87,75,86,79,85,83,88,89,89,79,77,96,98,88,93,84,77,75,84,82,87,98,75,93,80,83,77,93,96,79,82,92,95,83,85,75,96,86,86,76,88,89,80,75,82,94,78,83,97,98,76,75,78,97,75,81,94,90,86,90,88,91,76,94,96,76,94,83,92,97,94,95,97,88,76,75
98,84,95,90,98,93,96,93,93,82,76,87,94,94,89,88,96,80,86,94,77,97,94,79,98,77,76,78,96,95,78,92,77,95,91,85,87,79,94,75,87,75,81,94,88,81,85,87,85,81,78,79,92,75,81,82,98,84,82,81,93,83,81,98,79,84,90,75,82,97,91,94,75,88,96,93,91,91,87,97,76,75,90,79
90,89,86,88,87,89,82,80,93,89,85,76,90,80,79,85,78,75,81,96,84,89,98,94,91,85,80,93,96,79,81,84,97,98,78,76,97,92,98,77,75,88,93,84,76,88,98,82,97,85,75,97,88,78,87,96,79,97,78,80,83,78,89,84,79,85,82,97,81,80,90,92,80,88,95,95,80,84,75,78,88,89,84,75
76,75,87,86,89,89,86,91,75,90,98,80,77,84,87,76,83,89,79,93,91,81,77,93,97,93,83,91,80,98,88,88,97,92,81,87,90,79,77,83,89,87,93,96,95,93,87,81,96,96,81,95,98,98,88,82,93,78,84,86,75,87,81,93,95,82,77,88,87,94,91,97,84,76,76,86,95,78,84,81,81,81,81,76
77,85,85,91,89,97,87,92,79,81,95,89,76,75,86,89,98,94,95,85,85,77,76,75,94,79,80,96,87,92,75,76,83,76,97,97,88,88,92,92,87,94,77,90,77,91,78,78,83,85,85,89,88,75,88,88,97,95,78,87,86,83,92,91,76,79,91,79,88,91,94,82,92,77,81,81,78,83,98,95,82,79,84,98
77,85,75,84,87,76,91,96,85,84,77,77,80,75,96,97,78,97,81,79,76,88,78,77,85,79,87,97,94,92,88,98,80,86,91,83,75,94,75,81,77,95,96,97,78,89,92,96,77,91,80,84,95,81,81,94,93,84,84,82,87,97,87,77,96,96,87,97,82,84,76,95,84,93,97,76,92,95,89,85,96,75,92,75
96,98,88,88,81,90,96,76,77,80,80,91,82,98,81,93,98,95,82,96,81,79,80,87,95,85,75,80,79,91,86,98,92,85,86,89,80,89,98,79,94,95,75,78,87,80,89,85,78,75,96,76,88,85,87,82,92,76,89,89,77,82,94,90,75,91,83,88,87,92,95,75,77,78,92,84,76,88,94,79,92,76,88,98
91,96,89,79,94,98,81,89,93,93,78,81,95,79,97,84,83,91,92,80,94,81,92,81,75,97,91,79,97,98,85,85,83,91,75,84,95,98,97,80,88,86,98,82,94,86,76,90,77,79,79,89,76,86,90,90,97,79,77,75,75,90,85,82,83,94,92,79,75,79,83,80,86,82,78,98,87,85,96,96,96,84,83,91
77,93,85,91,90,84,85,91,97,91,95,93,81,80,94,88,82,95,96,87,87,90,97,81,90,98,96,81,76,92,80,79,91,75,88,77,83,91,93,83,80,87,97,97,92,93,97,88,83,96,88,85,90,96,93,84,77,95,83,91,84,95,79,83,98,76,78,82,78,88,78,88,91,78,98,79,83,89,91,98,97,76,81,75
95,75,95,82,76,86,98,80,92,81,79,75,85,94,97,76,96,87,84,83,91,93,93,92,78,85,91,76,88,80,81,93,98,90,86,82,85,80,95,98,95,78,85,75,89,85,96,80,95,97,77,87,94,86,91,81,89,75,97,82,78,87,91,93,92,93,81,88,97,77,76,91,89,89,77,81,88,89,96,98,77,88,93,90
97,91,87,92,89,93,84,77,81,89,92,92,79,98,76,83,76,94,84,90,86,85,82,80,95,80,89,84,94,77,77,85,78,89,94,87,79,83,83,97,80,93,91,92,81,83,77,82,84,82,94,98,85,83,85,95,83,94,79,91,91,76,98,90,79,79,82,75,96,75,81,77,94,94,75,84,87,80,83,88,96,77,87,78
94,77,92,91,90,81,77,88,92,87,89,97,92,78,92,85,78,79,94,96,80,77,88,89,84,95,96,95,88,93,97,78,77,90,81,82,75,88,84,91,92,85,97,97,86,98,78,86,80,82,84,92,79,84,75,96,76,94,91,76,75,77,78,92,79,82,89,87,79,78,89,78,95,83,94,98,84,94,80,76,92,89,75,84
82,87,98,84,78,75,97,86,89,84,83,85,88,88,98,83,86,85,75,94,81,97,91,76,87,79,75,78,96,81,85,77,90,97,79,95,88,92,88,93,86,79,86,80,79,83,98,90,76,96,86,88,81,77,76,81,98,93,78,79,91,98,83,89,76,76,89,82,87,92,83,94,91,84,76,77,88,94,85,93,80,88,91,80
92,96,86,96,83,83,87,91,92,92,78,95,88,84,98,88,84,89,97,76,87,93,76,81,90,87,78,84,78,92,81,78,91,91,91,82,98,79,90,95,76,89,96,83,93,86,76,82,98,92,76,97,92,75,79,91,83,91,97,78,91,88,96,84,85,83,96,75,92,90,93,86,92,92,91,75,86,86,75,85,84,93,85,79
97,91,93,81,78,79,87,89,75,85,77,97,91,93,81,87,96,95,97,75,98,81,85,86,86,88,92,79,91,84,92,77,92,86,98,93,85,76,81,94,87,90,97,97,75,98,79,92,82,80,86,85,85,97,97,91,86,85,82,78,77,87,79,96,89,93,84,97,98,97,83,95,84,75,84,90,85,88,78,90,88,84,92,85
87,95,80,93,92,97,96,96,87,90,97,84,97,96,79,75,92,85,91,83,88,75,86,96,92,78,92,76,88,78,77,75,80,78,88,86,84,79,87,75,77,78,78,80,78,94,89,75,86,82,84,92,89,89,75,82,78,78,92,91,75,79,91,76,86,86,94,93,92,98,95,98,87,97,97,83,95,80,76,88,88,88,83,87
84,93,91,90,91,82,82,97,90,91,97,81,94,84,97,87,79,80,81,86,93,86,83,90,98,84,78,88,93,80,78,86,81,95,88,98,82,78,97,89,84,92,93,91,89,78,90,96,78,97,95,91,79,85,88,94,91,97,85,83,98,79,96,88,89,78,78,91,94,84,76,75,83,83,78,87,77,86,84,96,86,97,81,86
77,97,92,96,92,89,80,80,80,79,81,86,77,81,82,93,89,83,90,86,86,90,91,79,93,83,81,93,98,94,76,81,78,87,93,86,90,82,97,76,93,79,84,79,84,93,75,79,83,77,88,98,98,89,75,78,92,91,96,80,86,77,87,84,76,93,83,76,87,94,85,91,88,89,89,77,90,83,97,85,98,96,95,97
94,84,95,90,75,78,79,82,94,77,92,80,83,83,78,80,82,86,96,83,77,82,79,76,91,76,89,96,76,80,85,97,95,95,79,89,94,93,81,80,83,88,91,90,78,92,88,96,91,97,83,96,88,83,87,98,94,95,98,92,93,76,86,97,96,91,80,93,76,80,90,90,76,82,79,75,84,90,84,85,94,95,87,89
77,89,77,78,92,88,90,85,91,87,98,82,98,87,91,90,94,78,77,76,79,90,78,79,90,81,88,91,89,89,87,97,75,88,81,79,77,80,75,85,97,84,93,76,78,78,82,84,88,93,93,92,92,78,92,82,76,84,95,76,77,81,76,81,83,83,76,86,86,85,90,80,75,96,93,90,94,81,96,92,79,83,95,86
90,91,82,98,83,81,86,81,81,75,98,84,76,75,89,78,86,82,91,86,89,78,91,88,93,75,84,90,79,94,93,88,85,88,90,94,77,91,97,94,79,78,88,97,94,86,77,82,75,85,90,80,85,95,75,81,88,98,78,89,92,88,97,92,91,85,78,84,96,93,89,91,98,91,83,76,85,82,89,90,92,77,80,87
78,76,75,79,95,85,79,84,91,92,94,85,87,82,83,77,83,89,91,81,93,75,82,79,82,94,86,86,98,98,83,97,86,87,86,95,82,89,86,96,98,85,78,93,82,81,97,89,92,80,75,84,88,87,85,77,86,87,82,81,94,86,87,91,82,89,93,90,86,91,82,91,85,80,88,76,95,81,79,97,76,80,87,83
76,79,77,85,76,77,92,95,77,81,93,91,84,93,82,84,90,78,97,97,86,94,87,87,91,76,94,81,79,78,86,77,91,80,90,91,97,81,78,85,77,77,76,93,81,97,95,86,76,92,97,79,91,86,84,85,98,78,91,84,82,86,77,87,83,87,85,78,77,86,86,80,92,80,80,92,75,81,83,93,85,83,80,98
95,81,86,88,92,75,98,98,94,93,94,95,95,92,84,88,98,91,97,75,87,94,78,88,85,97,95,96,92,82,78,94,77,83,75,92,80,82,84,92,91,89,97,88,98,75,78,86,96,81,75,80,89,87,84,91,94,77,82,92,78,77,96,89,94,79,91,76,93,86,77,85,84,84,78,91,76,80,95,89,82,83,80,91
84,93,90,75,78,79,89,96,81,85,80,78,88,81,89,75,98,85,95,76,75,98,98,77,98,92,76,75,84,89,97,76,96,88,81,80,81,83,91,81,97,90,75,91,97,89,76,91,91,96,87,87,78,77,90,79,79,97,95,82,77,90,77,77,80,88,98,92,79,78,77,90,79,78,75,86,82,91,82,89,81,81,84,84
87,90,85,81,79,94,86,84,84,96,79,96,83,92,88,75,96,96,89,75,83,80,90,79,80,96,87,92,91,84,98,87,91,75,91,93,82,80,93,85,92,97,87,78,91,97,83,75,84,95,94,92,78,86,80,76,93,94,89,76,96,85,97,75,93,89,84,92,86,77,84,92,83,80,95,78,93,85,81,91,88,83,97,93
90,81,84,78,76,84,88,92,76,86,81,97,76,81,98,86,95,83,91,81,81,95,90,86,92,96,93,89,88,81,76,90,80,76,90,86,75,81,75,83,96,78,90,83,96,89,95,78,86,90,89,75,88,84,76,95,89,75,94,89,87,97,91,80,89,85,88,75,78,86,88,87,78,97,92,95,76,80,75,81,81,80,87,87
83,83,88,80,79,91,95,76,91,78,78,85,76,82,97,75,82,87,93,94,87,97,84,90,79,90,89,88,84,96,78,85,77,81,89,81,86,76,77,88,87,81,83,86,77,95,87,76,88,95,90,92,82,93,98,81,87,86,83,80,84,81,95,90,78,96,82,95,86,81,85,92,83,90,98,83,91,88,83,75,75,86,85,95
79,96,92,78,86,96,84,83,94,86,87,91,90,79,94,86,79,90,97,88,80,88,76,76,84,83,87,83,85,83,82,90,90,81,76,91,92,97,81,85,85,87,82,95,88,78,80,96,98,78,85,98,89,98,89,86,89,96,96,84,85,84,78,86,88,87,88,89,91,79,79,80,83,81,85,78,97,79,91,94,92,76,75,90
78,80,95,78,77,86,95,85,87,90,89,82,88,93,83,95,84,97,81,78,79,91,91,83,87,95,79,96,90,79,90,87,86,86,85,95,79,84,77,96,91,93,78,86,77,90,96,96,92,84,81,89,85,87,84,75,82,89,81,95,75,93,86,78,85,97,85,87,95,86,92,80,81,98,81,78,79,84,78,86,84,89,90,79
88,78,91,75,86,82,88,76,95,82,80,87,75,91,83,96,96,80,96,90,95,88,88,90,88,98,94,97,89,90,90,94,97,98,92,96,98,88,89,79,96,88,80,86,75,87,93,75,83,89,94,91,89,93,97,89,82,92,82,76,95,78,79,93,84,75,98,98,80,87,75,86,96,76,92,93,78,93,97,98,84,98,88,90
87,94,86,80,96,86,90,82,84,96,93,82,92,81,97,84,83,78,91,81,97,79,93,92,97,96,96,80,75,79,91,90,85,82,89,93,85,78,90,75,94,78,77,78,81,75,91,91,98,86,96,84,86,82,98,91,81,97,90,96,95,90,93,81,89,92,81,78,88,80,93,85,91,83,79,80,78,81,82,77,89,88,83,85
81,98,79,88,96,79,98,79,91,80,87,91,80,91,86,79,85,83,80,87,87,92,87,93,78,84,78,77,75,78,75,96,82,80,92,80,79,98,82,82,98,92,92,78,84,92,95,79,79,78,98,75,95,96,77,95,89,90,81,91,98,88,78,82,91,88,84,77,91,76,92,89,92,87,93,89,76,97,98,95,82,87,87,96
78,96,92,79,88,92,97,75,92,98,78,78,80,92,97,88,98,87,88,98,90,96,95,92,75,78,91,77,86,94,89,92,93,78,94,90,88,88,93,75,75,84,91,93,77,76,83,97,95,80,95,89,84,86,81,98,96,84,88,82,83,80,86,80,97,92,77,83,81,93,97,94,98,79,77,88,93,89,87,93,91,80,93,81
80,80,85,85,93,91,87,80,96,93,79,82,78,97,89,76,96,76,98,84,96,94,75,89,86,84,82,92,79,83,90,82,96,83,86,89,93,76,92,80,96,88,95,82,87,87,85,81,90,98,90,97,83,91,89,79,76,90,96,75,96,77,88,92,98,80,88,98,94,84,97,76,91,80,77,77,75,87,98,76,80,92,81,92
88,81,89,78,98,91,98,91,75,75,97,92,79,87,80,81,96,94,94,79,76,86,84,76,94,82,80,78,87,76,88,91,82,91,98,78,90,78,77,76,96,94,94,96,76,91,79,88,84,82,94,81,91,82,92,92,88,79,87,75,82,96,88,96,77,90,81,75,81,96,97,96,97,77,87,89,82,76,92,79,79,90,82,97
98,81,97,86,76,85,90,77,94,84,88,97,81,97,78,84,94,91,86,84,90,87,97,95,89,97,82,75,92,82,95,75,78,87,81,91,82,97,91,83,88,89,89,86,86,78,85,76,91,85,98,97,82,86,83,92,91,96,89,94,87,78,98,75,93,91,81,82,75,95,97,92,97,93,91,80,88,86,94,82,93,84,91,76
88,98,93,96,96,89,98,82,84,85,86,76,91,92,96,76,82,96,80,82,88,80,83,97,84,84,81,80,76,96,90,82,76,83,91,98,93,84,97,97,80,97,97,86,84,91,98,80,79,82,85,91,96,83,78,97,84,90,93,82,83,81,81,90,75,85,86,88,90,89,78,95,92,79,98,82,94,98,96,78,80,75,91,85
94,93,82,82,88,81,79,81,93,77,80,82,95,77,84,77,93,96,76,77,87,81,84,98,95,78,89,75,83,88,75,91,97,97,85,75,94,90,75,92,82,81,90,90,78,77,94,81,95,95,78,95,81,85,89,96,83,96,93,86,90,76,80,84,76,76,95,94,81,92,84,88,82,98,91,87,81,82,82,87,86,97,80,97
83,86,84,95,87,86,98,78,79,96,79,88,91,84,76,76,90,96,83,81,91,91,76,93,97,92,84,82,86,87,91,78,95,86,97,81,78,77,92,79,95,82,85,83,97,98,97,88,89,91,77,77,75,91,76,80,97,98,89,84,95,98,95,76,85,79,75,91,89,86,85,89,77,90,95,80,79,90,97,77,98,75,87,83
78,86,80,83,82,90,91,98,93,81,93,77,93,90,95,83,86,92,79,79,90,98,83,81,80,93,83,92,89,91,83,98,82,79,98,77,80,90,96,81,94,78,87,81,89,76,79,93,90,75,81,80,79,94,76,80,78,86,90,96,94,76,84,98,94,88,90,88,92,84,96,94,86,88,85,76,93,90,93,89,82,95,94,94
79,92,81,82,96,93,88,93,97,95,91,96,92,87,85,83,89,76,76,96,79,77,83,93,98,95,79,80,84,90,98,80,93,89,96,80,98,83,95,91,76,84,94,85,85,93,76,90,97,87,85,93,89,79,95,86,98,79,75,98,95,91,90,93,81,76,88,80,76,96,78,96,93,78,78,77,90,87,79,82,86,87,90,89
82,87,94,84,88,93,88,85,97,82,77,93,86,92,85,82,82,96,83,76,93,78,91,75,94,77,94,79,88,80,75,94,92,94,98,88,85,91,76,98,90,97,83,80,88,96,83,98,95,87,76,93,83,93,92,93,81,78,93,84,82,84,88,91,78,83,82,79,82,98,85,97,82,90,75,91,91,75,85,76,90,84,88,80
88,97,89,91,76,77,95,82,78,84,96,75,84,75,79,96,92,93,77,81,89,77,94,88,98,84,92,88,75,81,93,82,88,80,95,86,91,91,79,88,82,92,82,84,98,91,79,90,86,78,79,80,78,97,87,98,75,78,91,82,75,85,79,98,98,76,98,76,95,79,84,91,82,88,94,94,89,78,89,94,77,77,84,89
94,82,82,85,88,88,82,94,82,98,81,75,94,97,90,78,76,89,88,95,95,93,88,81,88,83,93,89,92,77,79,88,75,80,95,95,97,98,84,81,91,81,81,83,79,93,94,87,92,79,87,90,98,89,94,85,75,92,86,77,75,86,88,81,91,91,95,90,95,88,76,87,77,79,89,79,81,83,94,86,87,75,87,98
84,96,88,91,76,98,96,84,77,95,84,98,84,93,98,90,97,82,86,83,87,76,78,89,92,78,82,80,94,84,96,79,91,94,93,97,92,87,89,79,82,88,96,76,91,83,76,85,94,80,89,97,98,96,89,97,76,79,97,94,87,90,94,84,93,90,78,76,87,95,82,82,78,81,98,91,92,85,94,93,81,93,81,94
75,97,82,91,94,90,76,94,87,75,90,86,85,83,97,88,89,76,84,91,94,84,76,90,84,81,82,90,78,88,97,95,77,84,77,88,77,77,78,84,90,84,95,85,95,82,91,77,77,90,83,75,91,90,79,75,76,83,93,82,89,94,89,87,88,96,81,98,89,97,76,89,81,97,77,94,86,78,91,96,79,96,92,79
79,85,82,75,94,89,87,87,87,78,91,76,80,98,85,90,78,78,92,93,76,77,79,94,95,80,88,96,78,84,78,84,82,75,94,98,90,80,75,94,90,91,95,87,85,75,88,85,90,79,98,84,84,82,76,81,96,90,83,89,83,79,90,90,88,78,89,77,84,80,86,79,83,82,88,78,80,86,97,85,86,78,78,88
78,92,92,84,76,86,89,78,83,96,97,84,79,77,92,84,93,75,87,81,88,78,84,78,76,95,98,96,85,95,82,78,85,81,78,91,98,76,84,97,95,94,90,94,75,79,83,98,90,92,81,90,75,94,77,95,82,96,87,83,82,92,93,76,80,96,84,93,82,83,77,98,80,89,91,96,87,80,91,96,82,78,96,75
90,92,81,79,88,75,86,86,96,93,85,92,98,77,80,95,86,88,92,76,92,96,77,85,88,81,95,88,92,84,79,80,83,81,98,97,79,95,83,84,88,83,83,82,93,93,79,89,92,90,86,84,87,89,83,86,97,92,93,92,84,81,79,75,86,76,90,76,76,91,79,83,77,92,86,94,97,90,80,89,93,80,84,94
77,94,90,88,76,96,81,82,94,92,98,88,79,93,87,79,75,92,93,86,93,75,84,89,96,77,85,90,92,80,96,86,94,90,92,91,98,94,97,97,79,87,91,93,83,83,95,98,89,88,85,93,87,86,89,93,83,87,88,91,81,77,81,81,93,86,95,89,95,80,91,96,77,78,87,96,83,88,94,81,81,84,75,93
87,92,86,96,86,86,77,93,93,85,88,93,97,79,76,77,86,94,75,93,76,83,85,75,76,88,84,80,87,88,97,78,83,81,98,91,76,86,95,86,87,82,92,87,95,87,76,92,85,93,76,75,88,91,76,87,96,81,85,77,91,91,90,97,98,91,89,98,83,90,78,88,81,87,86,86,84,94,98,94,75,85,81,96
96,98,84,77,77,79,98,80,98,80,76,85,88,78,75,93,92,80,83,84,91,89,89,87,86,91,93,82,86,95,89,96,75,81,77,78,97,85,77,79,82,83,84,95,80,92,82,77,79,94,83,75,97,94,91,83,94,98,87,75,96,90,83,78,93,93,95,87,76,95,86,82,95,97,75,83,77,78,90,82,93,91,77,98
94,78,85,78,85,85,80,95,88,80,76,77,75,87,91,89,79,78,97,98,86,93,83,79,84,82,78,84,84,89,75,80,77,81,97,86,88,94,80,82,95,90,83,80,77,94,91,75,85,84,92,85,79,88,84,90,80,75,79,80,82,96,92,94,78,97,82,86,82,79,89,81,98,81,88,97,88,94,86,76,84,96,78,93
95,91,85,88,82,83,97,87,83,87,83,92,85,98,80,78,85,77,91,77,91,81,76,87,80,78,97,76,75,96,77,93,85,91,82,88,93,85,82,78,91,78,88,77,95,85,82,76,94,96,88,89,95,98,83,81,90,89,96,97,85,95,76,95,91,85,77,81,94,89,97,96,84,86,96,98,89,98,79,89,84,79,84,90
78,91,90,87,80,78,93,98,80,85,77,89,84,78,85,85,98,97,98,92,97,82,98,80,82,98,90,85,95,91,91,90,92,80,89,89,78,98,78,84,98,98,93,75,97,85,87,92,83,88,93,81,75,86,93,79,97,84,95,85,95,82,79,78,75,82,95,98,92,93,98,85,94,80,77,87,77,79,76,79,95,98,86,78
90,79,97,78,98,85,93,91,84,89,91,94,84,82,82,96,97,76,88,88,85,93,75,98,81,89,96,96,87,91,97,82,84,80,91,89,91,92,83,90,96,92,79,98,95,88,90,82,91,89,84,84,91,85,92,91,78,81,75,95,90,92,88,84,94,92,79,90,77,95,86,96,93,93,78,86,89,86,98,88,93,77,88,92
95,76,85,97,97,87,91,87,89,89,97,88,96,95,91,75,92,80,78,98,83,90,98,89,93,75,81,85,98,79,79,82,90,80,77,87,95,96,76,75,96,86,80,89,89,80,94,85,78,93,80,75,95,83,81,86,76,79,98,91,93,98,80,98,83,80,80,79,94,78,83,95,81,92,79,90,87,80,81,86,76,86,92,79
88,91,92,88,90,79,92,75,95,81,89,78,95,75,96,83,85,97,90,86,93,92,84,87,94,84,76,81,89,93,79,96,82,86,91,87,82,81,80,92,88,90,89,76,88,82,92,90,75,79,93,78,90,75,87,93,76,77,96,96,76,97,90,94,81,80,88,85,98,87,86,94,94,80,86,85,86,80,95,94,83,79,88,76
87,80,77,75,86,88,75,79,75,89,96,75,86,90,93,79,82,86,88,75,98,93,97,83,98,76,83,92,92,91,94,94,95,84,84,89,83,98,77,83,80,89,87,92,95,85,97,77,87,89,76,87,85,81,87,83,96,96,85,91,92,97,86,78,87,86,86,94,85,75,97,81,84,84,91,80,86,80,79,96,86,94,76,89
91,82,79,89,91,89,96,96,98,79,87,85,92,89,77,79,83,97,83,76,82,87,80,97,83,85,75,95,81,80,75,94,95,79,75,77,75,95,91,85,79,83,97,93,85,79,96,94,79,95,81,83,94,78,88,88,77,75,79,90,97,96,92,76,83,89,90,76,82,96,92,83,78,82,84,87,92,98,90,97,76,88,86,79
89,79,79,88,81,86,75,83,83,80,93,94,97,75,90,95,81,87,78,85,95,87,88,76,83,93,82,89,82,76,97,93,82,87,96,76,75,94,93,83,93,75,79,92,90,87,83,96,84,98,79,86,90,95,75,85,95,95,88,83,98,81,86,89,78,78,96,98,78,98,87,93,97,78,96,91,98,83,79,94,86,97,76,83
93,76,91,94,89,94,93,80,78,76,78,89,80,75,80,82,97,88,79,90,84,76,78,77,84,89,84,98,96,92,91,85,82,84,84,80,77,80,86,83,88,97,96,89,79,86,86,79,83,85,92,87,83,93,79,81,78,79,88,94,91,88,91,80,89,95,89,97,91,87,84,95,78,77,97,97,95,80,76,75,98,84,98,83
97,76,79,81,87,75,96,93,87,76,76,81,87,98,96,79,88,77,90,75,77,89,78,94,76,93,76,94,82,91,93,83,93,98,84,83,77,86,98,93,93,78,91,94,89,94,92,92,76,98,80,86,90,92,85,81,96,78,97,86,78,82,83,97,78,82,95,82,91,83,97,75,82,79,98,93,84,97,85,86,85,90,76,88
88,77,82,97,92,77,84,79,89,81,75,75,88,76,91,76,75,83,92,98,76,83,93,94,82,83,81,84,98,82,75,87,88,98,82,94,92,97,89,89,83,91,97,97,98,77,80,89,92,91,94,91,95,82,90,83,84,75,77,97,84,88,92,83,87,96,89,95,96,82,97,94,79,82,88,75,79,97,78,81,82,85,79,97
95,92,93,76,91,83,78,88,77,86,86,89,98,90,77,91,92,83,92,79,79,84,98,97,77,90,93,76,88,95,91,95,93,98,77,80,98,82,77,81,77,98,85,78,81,85,97,96,98,98,75,83,92,92,81,78,89,79,82,75,81,78,85,82,78,75,94,76,90,90,91,86,84,82,83,88,89,83,78,87,75,79,86,95
97,89,98,75,78,82,88,93,91,88,86,94,75,88,78,97,81,90,87,83,85,93,75,83,96,96,95,81,79,94,80,95,98,97,91,86,81,76,80,97,85,98,76,95,77,89,92,83,87,91,90,94,83,79,95,91,97,75,89,81,77,95,75,90,79,81,76,88,96,92,96,82,83,75,86,78,94,91,91,84,90,89,82,82
85,82,88,77,89,77,83,92,86,89,98,93,93,89,78,85,92,90,96,83,90,96,93,97,79,75,76,81,75,80,85,78,76,86,91,81,87,80,82,98,81,77,80,79,86,83,97,87,94,76,92,75,90,94,75,82,77,90,83,95,77,79,89,86,78,82,88,90,97,81,84,84,77,92,95,91,76,77,85,76,77,77,84,87
98,86,78,78,77,91,75,84,81,91,96,94,91,77,84,79,75,93,84,84,86,86,84,79,86,95,78,91,78,95,95,84,95,93,86,94,83,83,75,93,95,79,82,76,89,94,77,93,97,86,76,80,98,77,81,86,79,79,78,77,89,77,86,96,98,86,82,87,78,94,81,87,96,83,80,96,82,90,95,90,83,75,96,92
89,82,90,98,81,98,94,97,94,79,88,92,92,92,91,80,80,79,83,90,77,89,79,90,95,90,98,81,77,88,95,86,92,88,76,97,86,91,94,90,80,90,76,93,76,87,87,80,87,89,78,78,98,97,90,83,83,98,98,89,83,92,83,76,97,75,85,96,90,84,82,88,76,78,82,84,85,94,90,96,88,87,83,89
88,93,82,84,98,82,87,89,84,84,98,96,79,76,84,89,77,78,94,83,79,96,97,82,80,81,85,94,78,75,85,88,76,86,80,82,83,92,86,76,91,85,78,78,84,75,86,84,86,84,82,81,85,98,81,92,75,76,87,96,81,97,92,88,88,96,98,90,75,94,78,82,82,88,93,76,85,80,93,79,96,84,94,76
85,76,96,98,89,80,79,93,86,88,96,92,94,81,89,82,98,91,87,79,75,92,86,77,85,90,75,86,95,96,77,93,91,83,89,82,75,93,88,80,86,77,94,83,93,82,81,96,82,93,92,85,91,87,87,78,82,97,76,94,84,98,83,89,93,98,85,81,93,85,94,80,94,83,83,94,90,88,80,79,75,89,79,82
85,96,97,77,84,89,83,91,75,92,86,92,97,93,83,79,80,91,82,85,77,95,77,92,77,91,80,84,82,81,95,89,96,95,80,88,94,96,98,81,92,94,75,78,98,84,93,85,88,92,98,90,79,84,96,84,81,76,86,97,83,97,84,98,96,91,79,81,75,91,88,84,81,77,94,85,76,92,79,80,90,87,86,75
