LIN10102,LIN10103,LIN10104,LIN10106,LIN10107,LIN10108,LIN10110,LIN10111,API10102,API10103,API10104,API10106,API10107,API10108,API10110,API10111,API10112,API10114,API10115,API10116,API10118,API10119,API10120,API10122,API10123,API10124,API10126,API10127,API10128,BRP10102,BRP10103,BRP10104,BRP10106,BRP10107,BRP10108,BRP10110,BRP10111,BRP10112,BRP10114,FUL10102,FUL10103,FUL10104,FUL10105,FUL10107,FUL10108,FUL10110,FUL10111,FUL10112,FUL10113,ASI10102,ASI10103,ASI10104,ASI10106,ASI10107,ASI10108,ASI10109,ASI10110,ASI10112,ASI10113,APM10102,APM10103,APM10104,APM10105,APM10107,APM10108,APM10110,APM10111,APM10112,APM10114,AII10102,AII10103,AII10104,AII10106,AII10107,AII10108,AII10110,AII10111,AII10112,AII10114,AII10115,AII10116,AII10118,AII10119,AII10120,AII10122,AII10123,AII10124,AII10126,AII10127,AII10128
68,54,44,48,42,82,37,90,53,95,52,40,77,91,84,68,50,82,82,70,94,78,71,98,36,50,46,65,32,89,93,70,72,39,79,54,87,44,68,83,60,79,41,53,41,63,88,77,93,59,95,78,60,58,81,75,96,55,35,62,35,96,39,61,96,77,64,55,73,43,53,64,47,93,93,33,63,86,86,66,77,83,57,76,51,59,85,54,84,73
33,69,83,61,75,60,51,63,76,48,41,87,63,41,61,98,34,71,92,87,53,66,48,68,71,86,48,79,58,53,79,47,61,90,98,73,52,90,79,87,75,75,85,49,94,47,93,61,91,44,50,64,73,69,49,59,43,94,79,88,97,78,80,55,59,42,71,94,37,90,91,52,95,92,30,55,80,64,40,94,76,58,45,80,69,64,55,68,42,71
81,45,63,90,51,43,33,40,58,95,79,36,32,96,52,38,43,98,41,53,34,53,78,35,74,61,57,89,54,58,56,60,65,88,52,38,87,63,47,76,79,45,30,49,39,64,52,57,89,56,66,62,61,69,62,92,77,41,75,83,70,74,94,88,94,65,41,43,48,90,60,35,49,66,36,40,94,66,50,71,69,30,61,93,88,58,69,66,77,41
68,88,91,60,32,75,83,75,91,77,65,59,79,52,32,59,43,55,70,91,74,79,76,34,69,45,90,73,55,98,44,30,45,89,96,61,35,45,92,57,71,82,56,89,57,39,62,84,58,77,85,55,67,64,31,36,86,47,73,82,53,75,79,69,54,93,92,45,74,74,66,67,57,76,91,47,93,63,40,47,78,48,97,31,46,94,82,86,73,95
59,86,50,56,64,54,71,91,37,35,41,67,93,90,59,45,38,96,45,59,53,58,89,45,93,75,39,32,76,92,69,72,51,82,72,52,74,33,54,35,58,98,70,69,42,37,38,83,56,59,92,83,58,62,66,96,90,86,44,98,55,43,44,92,66,33,65,98,64,54,38,43,47,94,68,96,86,82,53,53,82,77,31,58,45,71,60,30,88,84
59,90,98,39,72,94,65,35,78,58,34,87,52,91,83,98,93,97,98,72,58,77,73,98,42,34,33,38,81,38,72,34,51,51,51,78,72,31,85,55,45,33,69,58,62,80,61,34,95,59,36,54,90,71,88,68,92,66,93,60,56,56,96,67,74,91,30,52,73,94,69,50,63,66,62,39,37,39,34,41,83,55,68,42,90,93,63,57,95,61
39,68,78,90,77,68,66,67,48,31,42,43,65,63,50,44,37,60,72,83,45,67,66,40,65,31,64,48,31,57,31,34,84,97,95,43,66,61,50,82,91,64,45,79,37,38,92,91,57,68,52,69,97,68,56,74,74,51,91,76,60,30,82,58,69,36,89,86,53,35,61,68,59,86,75,68,31,96,77,54,45,93,90,77,59,81,58,95,72,98
95,34,92,46,45,80,37,36,77,70,94,48,76,55,80,89,41,87,55,67,89,31,38,92,53,46,79,68,37,38,53,84,39,92,92,64,59,44,86,53,48,98,60,70,95,85,42,90,93,59,67,53,96,91,35,51,43,95,30,73,93,50,89,74,60,90,43,56,30,77,72,37,48,45,36,59,59,40,55,38,88,58,96,94,44,72,70,82,57,90
73,34,48,53,48,70,91,70,67,34,76,36,46,96,58,89,68,72,75,38,56,46,51,53,83,82,39,65,76,85,85,79,34,33,44,83,34,66,70,56,47,41,57,82,71,95,36,62,65,66,33,82,61,40,86,63,76,69,75,68,61,59,89,57,71,98,64,56,68,55,82,56,31,39,32,36,76,69,72,41,86,44,67,85,94,58,32,31,78,49
46,82,94,75,35,57,39,33,79,98,74,56,56,62,86,96,67,48,52,91,46,56,96,68,47,57,96,48,88,78,72,58,53,33,80,50,55,46,87,39,40,63,96,67,61,54,97,31,93,61,49,63,84,98,61,60,56,92,93,80,51,82,63,91,84,63,58,86,78,75,80,68,59,70,54,35,41,89,87,30,96,58,54,51,53,67,45,31,58,76
85,52,95,32,73,91,68,58,98,55,65,40,63,43,51,82,53,78,64,38,40,44,97,49,32,60,95,85,53,49,46,91,70,95,48,55,49,83,57,87,95,50,92,85,76,60,60,78,38,32,51,78,33,65,91,35,81,90,41,41,50,43,80,89,37,61,52,39,50,86,39,91,55,77,53,67,50,31,63,38,48,43,46,92,40,39,68,49,35,55
55,65,57,74,61,54,33,66,59,97,91,87,91,65,85,63,89,76,74,80,75,88,79,58,81,45,84,36,90,97,67,79,57,71,56,40,90,37,65,94,42,74,78,62,46,70,30,75,63,90,78,57,86,73,84,38,48,46,61,65,84,96,46,82,66,65,37,95,46,83,75,83,67,76,77,69,98,38,73,33,85,46,70,32,76,79,84,94,50,59
79,68,60,55,95,91,51,35,77,95,36,61,37,39,91,72,86,74,56,68,95,56,90,90,33,70,98,88,83,42,73,43,39,96,76,79,50,71,63,95,40,68,55,52,97,64,87,75,87,49,80,51,36,49,42,80,72,58,87,66,59,82,55,55,73,80,95,68,89,83,83,31,71,52,73,98,79,48,71,55,69,88,97,62,53,58,89,70,90,79
94,73,45,77,67,64,55,58,91,73,70,71,34,90,49,96,59,62,38,98,79,77,62,63,56,46,70,66,35,36,73,96,63,33,81,88,95,36,84,30,62,61,64,52,55,75,83,94,90,63,65,98,92,42,94,82,75,45,72,56,30,92,42,75,70,43,86,33,97,51,86,59,38,98,33,73,51,31,41,62,75,67,35,67,80,96,98,48,66,42
57,50,74,39,58,72,57,45,70,70,63,62,91,59,50,70,80,77,94,86,65,83,90,78,46,62,64,47,87,35,65,31,40,91,40,98,94,37,60,78,65,58,32,39,36,75,69,74,52,44,88,73,85,91,59,98,91,96,41,32,46,75,77,69,91,96,50,59,89,49,82,46,48,67,45,98,66,60,49,66,56,83,42,95,76,52,86,87,42,44
69,85,77,67,55,93,83,67,63,48,61,77,81,52,71,96,31,69,61,33,97,70,52,82,86,97,52,33,34,56,57,62,94,35,48,93,33,94,41,90,42,40,69,82,88,35,36,45,74,96,72,79,88,41,46,48,96,95,90,35,86,30,87,52,72,96,58,41,76,63,64,36,82,62,81,63,58,91,64,78,72,83,86,84,71,54,51,38,40,78
65,59,36,79,72,41,45,76,61,49,34,92,97,84,43,66,69,98,70,48,95,46,79,69,55,71,87,79,73,45,54,35,86,33,77,75,67,69,33,52,61,89,61,87,98,93,65,35,97,53,35,73,69,93,56,62,70,52,38,41,33,80,88,45,31,85,90,30,56,58,52,75,88,75,48,32,97,35,41,67,93,56,98,89,38,72,60,79,37,52
88,72,77,30,70,74,34,86,87,60,33,80,33,53,84,98,70,48,64,46,54,70,51,33,72,49,61,62,76,97,90,39,81,63,33,44,39,60,74,41,41,80,72,33,60,67,61,62,57,41,58,51,53,38,46,50,62,60,73,39,80,90,82,55,37,56,38,87,71,86,72,51,92,91,63,92,40,86,66,89,52,86,74,33,39,84,31,80,46,32
54,72,64,76,48,71,30,57,62,42,55,30,95,62,30,84,46,97,88,84,61,42,33,91,98,92,42,73,63,66,70,96,51,48,35,81,66,85,85,62,74,68,77,45,87,43,58,98,53,71,50,37,93,48,69,49,54,79,54,31,51,42,32,47,51,67,80,88,94,35,31,42,94,43,51,51,64,73,87,64,68,73,69,89,86,95,71,34,88,59
30,56,73,66,46,58,82,64,85,73,62,47,48,59,63,53,76,94,90,56,61,91,97,63,71,66,62,84,84,62,53,59,69,35,48,98,78,45,77,59,37,95,88,91,49,56,86,59,78,50,43,50,31,95,31,51,65,63,75,60,33,94,53,31,84,74,89,68,86,74,72,66,81,92,51,50,84,58,38,94,66,76,86,74,75,84,93,88,58,67
54,70,83,58,42,85,69,39,59,51,76,39,41,39,81,39,39,85,41,79,69,42,68,88,39,46,48,78,82,66,59,56,46,39,62,41,32,87,32,55,90,98,66,83,69,52,76,93,67,34,62,36,54,51,67,49,80,92,38,47,65,54,66,96,97,66,39,72,65,88,60,48,79,89,51,44,79,61,97,93,59,37,73,66,95,48,38,31,45,67
57,34,38,50,33,69,83,49,43,67,58,35,37,42,34,78,78,77,94,50,32,64,34,33,57,49,95,59,75,73,46,50,57,56,82,70,96,71,69,31,72,44,75,62,39,82,36,40,88,51,93,48,67,40,89,53,66,93,63,51,30,88,32,64,80,33,98,65,45,61,69,50,30,90,94,84,93,48,94,61,37,34,40,91,82,89,64,83,89,63
52,32,48,41,79,32,66,80,49,83,96,65,42,34,44,94,95,72,86,65,76,73,88,82,66,31,94,78,47,35,94,58,78,94,33,37,32,76,64,39,55,80,62,61,52,75,40,75,30,74,47,97,67,89,90,91,32,54,75,92,36,75,39,38,91,74,51,44,74,56,82,66,35,97,30,85,63,88,86,92,86,38,57,45,75,74,65,71,31,78
81,93,37,52,39,69,75,53,43,40,89,37,69,69,77,79,51,92,54,93,75,47,55,51,86,38,75,34,78,97,87,40,54,81,46,59,46,95,40,60,81,75,44,77,64,94,76,68,77,63,80,48,90,35,64,79,68,73,92,51,77,81,56,78,52,56,95,32,88,39,39,61,74,88,73,58,63,32,91,37,92,46,52,88,59,54,66,40,86,42
71,86,46,64,38,80,55,45,67,43,60,60,47,53,32,81,31,72,88,55,97,49,62,42,62,55,64,95,33,96,32,96,73,56,37,42,97,72,76,51,68,42,86,79,87,69,33,46,57,91,51,51,37,88,78,52,61,93,66,83,54,40,54,71,45,38,86,39,47,49,32,82,33,97,48,47,74,79,61,73,88,92,49,78,57,90,62,76,58,47
93,38,74,84,72,44,47,88,64,74,75,48,98,77,51,41,93,72,89,34,90,81,75,83,42,75,38,88,57,78,50,45,78,67,63,98,70,60,89,92,91,53,87,76,80,43,60,72,67,44,64,58,42,43,62,93,72,71,93,47,50,51,65,93,77,71,42,47,97,97,34,87,49,92,86,33,46,93,73,40,44,38,76,55,84,34,57,45,31,53
87,94,77,84,36,38,30,43,33,67,89,91,87,52,38,45,96,98,36,57,77,56,73,64,64,59,57,75,46,83,76,35,91,92,89,42,60,86,43,76,64,63,80,47,64,46,55,73,91,68,44,43,87,57,39,67,39,51,80,31,67,75,42,86,71,87,95,54,95,33,69,68,30,96,92,68,87,72,82,38,64,78,55,66,72,90,60,85,80,63
48,45,78,69,35,88,30,62,32,37,38,50,66,65,61,80,77,42,71,75,74,57,87,31,53,79,67,62,85,55,64,72,81,88,56,34,51,48,66,71,82,93,82,82,60,69,36,78,67,66,60,82,93,82,88,56,81,79,61,53,35,46,84,66,35,79,38,39,44,94,79,96,81,42,50,38,74,77,94,86,83,35,74,67,77,45,56,64,42,50
63,44,42,50,91,76,42,72,72,71,50,37,30,37,31,62,92,52,86,41,63,43,76,39,48,71,79,88,32,71,52,90,58,78,76,96,41,31,57,85,98,30,60,30,90,56,72,52,53,88,73,91,51,95,77,79,94,76,78,92,63,88,34,87,51,39,37,44,55,68,84,31,35,67,98,63,97,51,63,41,30,75,83,42,78,82,39,96,33,41
95,33,64,74,67,91,95,71,71,92,71,42,77,50,42,94,77,53,60,81,55,39,72,74,90,73,64,55,61,94,88,30,51,33,88,61,41,57,67,50,48,81,36,82,74,98,57,64,97,88,75,67,39,41,96,51,48,42,61,93,32,85,41,95,30,49,89,65,33,86,83,33,74,88,63,40,69,35,63,97,89,92,80,64,94,64,47,40,75,95
53,97,68,68,72,69,52,40,66,67,87,66,83,53,63,80,36,49,81,47,48,67,61,65,38,69,82,42,54,75,93,38,92,35,87,86,45,85,51,74,77,46,92,73,44,81,59,84,52,37,80,57,41,47,51,46,85,61,80,64,60,81,87,85,78,57,56,76,50,47,37,61,62,92,36,88,90,47,81,70,67,72,67,82,64,52,51,40,86,59
53,52,92,75,58,47,42,87,81,89,56,77,92,63,86,76,38,55,50,75,56,98,31,90,91,30,66,70,81,96,68,30,32,80,76,45,87,43,88,91,93,52,30,79,53,95,75,48,48,67,35,60,63,92,83,32,55,75,83,97,61,84,58,44,57,43,51,94,32,80,84,68,83,88,45,90,91,68,52,62,77,71,62,35,57,91,86,98,79,58
36,62,88,58,50,57,61,69,70,43,51,81,66,57,55,79,61,92,39,80,71,49,72,85,60,63,44,58,95,42,57,85,48,33,85,53,77,52,95,96,40,69,94,46,68,71,44,52,41,70,90,46,83,30,48,41,87,57,54,42,86,69,33,82,55,87,61,82,79,57,38,87,81,35,77,37,71,31,57,58,43,60,69,93,41,74,89,45,86,69
59,44,36,35,65,63,66,54,65,76,50,59,49,89,54,62,49,68,86,82,50,37,85,37,80,81,78,78,91,49,67,84,30,78,71,96,90,57,65,80,40,71,76,55,34,70,81,76,70,51,49,40,56,76,43,42,46,30,57,40,79,72,33,71,34,34,85,83,87,44,64,56,92,76,82,69,50,70,61,31,84,59,89,47,87,72,35,79,38,78
46,94,48,49,71,48,31,97,87,80,70,61,50,86,63,35,34,57,37,77,84,75,74,87,67,65,54,56,69,39,32,33,61,74,47,46,34,33,34,66,46,72,78,56,52,78,70,79,65,78,53,89,66,41,65,75,57,98,31,52,50,57,97,30,80,53,67,97,30,69,49,82,33,67,72,65,32,35,48,48,77,95,79,56,83,38,52,54,35,95
82,39,41,34,55,77,97,37,79,53,79,38,85,49,59,81,78,98,86,31,70,98,43,63,51,61,97,40,72,83,39,93,47,37,38,68,33,44,66,77,89,72,57,80,68,97,68,87,52,37,34,63,67,44,37,94,35,44,86,73,53,88,74,34,48,80,65,51,81,89,67,38,88,34,90,38,47,49,46,63,46,46,84,88,71,50,80,83,96,34
76,84,59,82,87,32,62,76,76,80,57,34,40,88,30,59,93,45,92,84,74,38,52,41,74,90,76,71,30,80,32,47,75,72,33,82,56,51,90,89,55,47,71,75,64,77,77,35,34,92,91,71,71,60,44,83,36,57,41,36,82,72,85,61,68,87,79,73,83,98,51,79,40,48,54,84,66,97,98,81,40,74,81,90,79,83,95,74,80,91
71,94,47,60,98,58,73,95,72,93,49,55,53,74,30,92,97,47,47,49,32,52,45,71,43,54,36,63,61,81,52,50,58,85,87,65,53,68,69,81,98,75,41,90,44,64,79,93,75,93,60,83,68,86,47,53,52,85,92,61,69,88,39,50,49,30,46,45,61,75,57,72,97,57,46,45,33,52,42,82,89,65,89,92,44,35,96,76,59,75
45,57,94,49,53,84,59,75,47,62,45,95,58,46,53,80,87,56,69,54,94,30,97,63,44,74,47,35,55,63,61,34,61,79,61,31,46,60,31,76,77,56,81,78,77,53,41,81,69,84,93,34,58,52,34,33,40,89,61,37,31,97,55,62,36,45,53,83,67,72,57,56,92,78,38,36,79,67,77,75,55,98,77,72,90,75,67,54,88,46
49,50,94,98,30,98,38,82,77,54,38,85,74,93,81,46,50,51,72,89,86,58,88,96,38,74,91,83,78,97,30,84,84,55,62,46,70,84,79,79,62,75,50,48,52,45,33,69,77,31,37,47,89,56,44,64,53,31,52,84,92,86,89,48,72,88,63,45,77,77,56,57,86,86,51,31,30,39,82,78,57,59,93,36,96,55,30,92,61,77
34,77,77,31,41,89,70,93,60,98,87,83,87,75,46,57,92,72,59,35,85,40,80,30,66,37,70,87,82,73,69,53,97,59,72,40,48,71,35,75,42,60,44,51,70,82,82,42,40,60,95,56,94,55,59,30,61,44,50,45,60,84,78,61,56,90,52,39,85,76,32,85,48,75,68,90,53,42,84,36,55,35,96,38,49,36,96,98,34,55
63,62,96,96,57,60,48,67,75,95,65,96,43,77,42,42,46,40,49,97,78,79,50,88,97,77,82,72,35,62,54,78,59,87,98,39,53,85,63,98,53,72,84,86,89,75,60,41,83,30,83,77,98,58,66,94,44,38,47,67,79,88,42,80,65,76,70,56,52,64,37,71,66,90,90,31,94,89,60,43,79,79,86,69,92,47,38,50,32,57
84,83,92,76,79,77,47,61,34,73,81,58,67,95,72,92,59,75,73,62,31,79,32,55,94,92,58,77,59,47,35,61,61,68,58,53,35,61,71,91,43,85,35,54,59,58,56,92,41,56,77,34,80,87,44,93,70,70,54,51,97,80,45,86,60,77,67,34,72,45,93,52,33,39,90,64,33,80,42,65,69,34,95,42,71,56,62,51,45,65
71,62,84,61,57,84,83,85,40,48,58,77,42,73,36,41,64,43,98,55,65,49,58,60,65,78,79,44,36,49,58,81,57,47,81,68,55,86,39,63,49,84,74,66,98,74,52,53,53,76,34,92,56,55,48,65,59,57,74,34,60,61,39,55,71,43,34,51,70,92,30,89,31,57,98,57,77,33,62,89,83,54,82,89,80,47,37,80,44,59
98,50,65,76,37,30,93,56,93,78,70,90,34,42,58,62,96,33,36,48,41,97,98,61,63,83,67,73,53,82,58,98,83,64,38,33,40,34,69,66,91,88,87,75,32,70,76,61,76,38,54,85,60,66,58,95,87,67,35,95,98,98,65,74,49,95,76,82,41,58,34,69,33,32,35,32,92,40,97,36,82,68,43,43,67,41,93,49,84,95
74,69,41,31,39,75,42,64,52,32,81,65,46,59,36,79,92,43,87,62,32,39,51,86,54,88,80,75,83,62,57,65,39,48,91,70,64,42,45,62,30,53,93,91,77,97,95,48,58,87,91,86,61,30,92,52,51,48,78,72,74,42,88,94,38,46,75,60,80,81,97,35,93,51,76,89,56,38,59,95,49,57,48,78,64,43,65,94,88,64
49,89,56,50,55,71,42,88,95,83,74,34,64,77,75,80,98,54,67,95,97,58,87,54,52,50,84,47,90,54,76,87,67,47,46,97,63,72,73,61,83,87,83,71,56,90,59,39,61,68,58,62,93,59,56,65,87,46,70,98,86,86,51,82,30,57,71,90,33,54,87,67,87,55,54,84,47,74,32,40,78,40,69,52,55,49,93,87,38,41
64,95,66,87,60,44,31,70,95,67,62,33,97,80,34,74,96,64,63,49,90,78,44,47,62,30,49,41,95,94,97,38,57,42,95,49,94,56,77,97,93,61,47,55,36,62,71,88,55,67,81,46,83,81,71,81,30,95,70,37,83,41,38,75,54,53,70,82,66,43,47,93,60,32,69,52,43,50,63,40,44,97,49,89,74,85,59,87,93,44
47,83,87,55,88,97,80,84,74,54,69,36,76,93,50,36,41,49,60,44,71,89,92,70,86,32,57,76,38,75,35,93,46,72,30,74,60,83,48,94,91,34,59,67,91,78,31,85,56,44,66,83,32,58,74,80,52,51,40,64,35,58,36,61,82,74,71,90,78,82,52,82,30,96,78,60,79,96,84,91,92,48,51,87,49,97,30,93,86,95
97,77,59,55,76,42,85,98,84,49,34,88,96,41,48,39,45,49,54,76,90,54,50,45,38,48,92,91,67,81,96,85,72,47,37,65,68,38,47,30,86,39,72,88,74,90,50,44,71,70,92,32,59,75,91,87,77,67,85,88,47,69,83,40,67,61,42,44,82,87,46,48,62,75,46,64,55,84,84,42,50,36,57,56,37,76,40,61,33,85
78,63,53,72,48,78,63,76,51,54,33,84,65,61,72,39,85,41,52,43,81,57,71,83,88,55,49,86,91,62,38,76,90,83,70,71,93,69,46,34,66,51,35,50,51,52,47,75,47,57,33,90,61,83,58,30,65,60,64,83,75,40,79,93,38,76,81,90,67,81,92,66,71,43,30,47,55,36,45,71,44,86,65,61,33,89,51,49,89,64
52,52,35,32,68,32,54,80,47,56,52,70,70,31,55,50,71,92,80,59,31,80,71,90,86,64,57,44,91,69,92,90,37,44,83,69,65,30,80,77,52,80,53,46,33,38,70,50,41,98,58,32,79,30,67,58,81,55,36,75,32,90,32,47,88,92,44,72,76,89,66,51,68,54,72,64,74,76,44,80,93,82,57,51,35,95,50,87,95,82
45,59,89,74,31,77,91,94,53,46,76,44,93,54,43,64,67,97,84,40,96,77,58,57,96,62,35,35,91,90,67,42,38,72,67,82,88,66,53,33,56,62,41,50,41,44,80,68,36,78,91,52,75,58,93,87,51,94,91,72,38,54,34,91,51,63,35,59,70,47,97,77,77,83,61,35,30,72,52,32,57,47,91,76,64,71,75,43,71,64
82,90,54,59,95,96,77,79,36,70,51,85,90,62,91,42,71,63,83,61,90,93,34,30,85,86,95,61,56,92,59,31,89,72,39,38,30,42,69,69,45,57,78,67,35,46,66,37,67,74,79,40,40,88,51,86,77,69,65,43,56,62,50,56,95,53,92,82,50,63,94,48,72,95,77,63,46,33,60,48,96,41,36,50,64,86,86,86,63,96
91,94,80,65,42,97,36,69,86,66,85,73,63,77,49,31,41,44,56,86,88,36,88,77,58,43,61,72,33,51,45,85,90,30,48,89,83,53,89,45,95,34,49,32,68,42,63,66,42,46,31,44,81,68,46,34,42,64,37,51,95,81,33,80,40,34,83,97,30,88,88,60,35,39,68,95,77,57,33,83,47,97,30,35,59,84,69,48,76,44
35,64,63,67,67,36,79,55,59,49,42,44,70,74,70,80,82,97,70,38,82,30,98,59,44,74,33,98,37,72,30,76,74,52,53,53,84,64,66,55,97,84,31,54,41,31,53,94,45,79,81,61,82,96,61,79,44,31,63,72,76,56,98,97,42,86,72,41,47,76,35,37,96,33,46,95,72,89,66,98,75,80,91,95,46,49,68,78,40,94
90,62,31,65,55,92,62,42,79,56,45,46,78,62,84,31,47,87,47,43,69,83,48,91,42,30,63,76,44,67,32,97,37,71,75,35,85,94,58,85,58,72,62,86,87,34,51,90,96,77,96,49,77,88,56,45,59,57,71,93,81,62,31,58,60,96,75,41,40,54,33,96,97,56,38,78,95,92,87,35,42,81,87,45,85,47,95,61,36,82
94,94,83,57,55,91,37,98,32,33,35,34,95,33,71,64,57,34,83,89,40,68,53,31,77,95,52,92,65,32,73,72,73,69,38,97,76,92,39,78,57,77,86,41,42,92,54,73,86,50,55,35,92,63,55,30,38,67,97,65,34,62,71,85,90,76,65,64,59,91,72,36,85,98,66,96,40,36,79,70,58,69,96,48,68,39,95,74,49,81
44,95,38,47,36,30,45,79,35,77,46,44,48,42,34,82,79,82,68,32,78,62,31,45,90,30,35,82,69,55,35,83,79,81,49,91,57,91,34,58,91,33,45,44,64,94,96,37,54,34,84,55,71,87,94,59,35,93,50,47,71,61,95,89,31,61,42,95,92,52,71,40,54,52,67,39,55,48,74,75,92,85,83,40,36,42,93,97,66,67
51,48,30,80,54,43,46,61,98,52,98,98,38,31,68,30,80,63,40,96,95,96,42,47,38,70,52,79,39,82,55,52,53,41,31,60,35,32,32,88,89,75,68,75,87,87,35,53,32,79,39,44,37,37,53,78,32,34,62,75,42,49,64,31,33,58,65,33,48,85,90,51,64,96,38,58,67,53,75,69,52,67,84,62,49,72,54,38,67,60
53,73,47,85,56,91,74,60,77,71,92,88,68,93,56,95,52,35,35,57,30,39,85,45,63,32,56,92,56,56,96,65,50,96,92,62,72,61,76,57,86,52,85,81,46,80,81,65,75,89,70,46,30,33,76,75,40,95,48,75,69,44,48,48,97,88,71,46,84,37,84,78,82,54,31,66,89,34,83,85,45,81,67,53,61,60,33,92,46,62
54,88,68,56,41,59,30,69,37,53,56,42,81,98,88,43,34,98,57,96,33,86,70,97,45,70,90,57,84,71,56,32,98,53,97,39,34,63,97,78,42,76,94,57,38,67,87,30,48,46,45,73,45,50,43,62,50,42,91,52,32,47,35,92,56,66,86,76,40,39,54,94,78,80,95,40,96,96,53,49,92,47,50,47,47,52,76,72,80,56
58,77,76,58,92,76,82,70,80,40,72,35,59,48,33,89,64,47,98,96,77,92,57,94,31,86,34,97,98,43,45,65,47,77,65,41,50,42,46,55,94,62,46,52,43,88,96,76,69,70,44,30,65,32,41,44,42,87,49,36,81,37,46,53,41,53,79,42,94,49,45,91,78,77,49,80,56,31,35,40,81,90,43,90,81,34,92,82,82,85
75,72,77,65,36,73,56,42,91,64,77,58,70,66,80,48,75,80,96,68,54,44,90,54,72,45,98,96,68,53,34,93,60,36,81,44,38,91,67,37,45,58,33,31,89,95,40,80,98,67,58,89,34,35,45,42,51,30,59,84,88,61,61,79,33,90,30,91,76,95,45,82,62,67,47,72,53,74,36,93,93,78,59,87,54,31,66,32,49,82
96,78,71,51,70,39,74,79,36,75,81,71,58,55,33,36,32,31,68,84,46,43,46,86,73,98,97,85,31,79,71,74,97,78,93,31,67,31,86,97,89,69,34,60,37,67,76,54,40,39,49,37,53,48,96,34,66,66,98,73,30,69,36,60,32,53,78,98,70,58,86,41,71,41,75,90,88,34,43,74,85,59,71,31,65,73,67,46,33,49
47,50,87,68,66,62,59,30,95,58,87,59,46,96,83,78,36,79,66,58,81,48,44,73,32,88,39,58,90,65,55,85,62,34,72,71,95,31,49,71,61,77,51,78,41,34,36,80,66,55,33,41,52,52,87,58,55,96,72,64,47,79,95,46,40,66,61,49,65,58,30,91,87,52,49,81,88,46,77,82,92,43,79,90,71,88,57,91,31,73
59,43,95,82,67,48,59,34,78,65,35,54,84,65,33,50,60,65,93,80,58,83,63,58,44,86,45,72,37,43,86,76,56,69,93,52,83,43,31,83,46,43,67,96,47,58,97,38,89,70,94,46,94,94,64,71,98,85,84,69,54,97,94,64,58,66,33,38,42,74,55,84,87,85,98,37,31,59,36,53,33,37,64,61,65,75,60,53,66,52
44,46,71,39,94,92,36,38,96,34,74,62,82,81,65,50,60,31,43,80,83,63,56,38,32,37,46,84,64,45,70,86,37,97,33,73,91,60,87,65,86,49,90,40,55,87,45,72,30,32,76,95,63,77,77,71,45,72,49,56,79,77,92,76,72,72,40,65,48,92,81,86,95,56,48,82,54,41,57,94,46,43,80,80,80,64,49,77,75,78
73,90,91,80,41,72,31,70,70,65,30,43,93,73,85,40,48,57,37,41,49,39,62,48,56,41,70,84,62,78,51,61,91,42,66,94,97,42,94,48,46,31,96,76,44,86,53,97,71,87,31,59,96,71,57,39,96,97,40,88,89,70,31,53,60,43,33,89,31,49,66,93,74,70,96,80,33,50,62,76,32,39,63,71,85,87,44,77,60,42
72,66,72,82,53,33,94,32,53,94,92,65,54,48,76,30,64,43,57,72,43,88,80,75,79,58,54,34,48,75,52,30,72,46,75,98,82,66,86,42,34,38,33,43,64,72,39,42,64,51,57,48,41,44,48,42,56,54,84,56,84,47,51,53,65,54,81,76,97,45,84,59,91,83,86,86,82,62,38,66,89,74,75,39,33,39,59,52,60,96
30,75,73,82,49,52,62,53,53,82,51,55,52,34,96,97,58,44,45,55,86,89,92,43,67,79,73,85,38,43,53,84,40,84,35,30,59,33,91,34,79,40,37,35,61,41,92,94,39,50,40,49,92,57,94,61,77,43,33,44,58,63,89,73,91,43,84,33,71,36,44,63,57,43,84,70,44,47,43,36,64,40,78,71,42,41,31,93,42,86
81,45,96,35,63,33,52,30,96,43,38,42,39,74,38,85,42,30,61,57,62,91,45,31,33,93,54,66,78,68,95,94,45,39,49,70,71,33,41,48,60,85,98,91,34,90,48,72,67,94,35,47,41,93,56,73,54,56,54,72,63,93,32,85,48,75,54,30,46,97,87,48,68,73,80,73,90,69,42,85,75,91,34,94,83,46,95,76,89,70
31,55,47,46,67,43,89,40,55,52,74,82,33,43,61,37,81,76,34,84,33,71,63,93,50,34,87,67,32,79,41,41,36,65,81,93,54,93,57,52,45,36,39,82,98,33,93,71,60,48,35,93,60,70,97,36,64,92,87,37,49,90,90,95,48,86,76,85,89,37,60,98,49,82,43,67,98,86,49,51,32,84,57,30,31,85,30,81,88,90
38,94,77,67,74,76,87,31,94,56,74,63,40,34,30,83,38,98,79,46,59,93,45,45,35,93,70,54,91,60,39,44,61,55,62,40,50,40,67,47,49,78,31,90,87,64,54,65,85,39,44,57,40,56,41,82,35,36,91,36,93,70,91,69,78,57,63,84,60,79,55,48,86,72,65,39,33,36,81,71,78,52,31,69,41,44,60,69,91,55
63,53,88,47,90,61,68,85,66,42,32,66,63,85,30,97,38,65,76,71,84,30,86,54,65,44,70,37,80,53,35,47,54,55,78,50,45,81,36,74,49,80,34,68,74,94,72,34,87,36,94,65,69,78,54,47,88,62,57,48,46,59,49,32,90,33,67,87,82,30,83,43,83,67,76,80,33,39,38,62,62,94,32,91,38,48,73,41,97,75
