RST10000,RCD10000,RSL10000,RSU10000,ROR10000,RDA10000,RTR10000,RPR10000,RMR10000,RCM10000,RSRC_001
59.84,59.53,62.68,61.89,62.79,58.63,55.11,65.58,62.68,53.32,60.21
60.68,59.53,55.05,66.0,61.11,54.21,58.47,59.95,55.74,59.79,59.05
64.11,63.05,54.95,60.05,59.84,61.58,54.84,57.79,55.37,55.0,58.66
66.63,56.53,66.0,53.53,56.63,49.05,61.11,58.16,54.21,52.16,57.4
55.47,57.79,54.05,53.84,53.32,67.26,50.32,68.42,55.68,60.37,57.65
57.63,60.95,62.89,54.47,58.84,55.26,55.26,57.84,65.0,67.74,59.59
58.95,61.47,56.89,57.42,64.32,58.74,61.47,61.0,56.63,57.95,59.48
59.89,58.89,62.68,54.42,66.42,63.37,62.0,57.26,58.21,62.0,60.52
62.68,56.0,61.21,59.16,63.63,61.05,55.37,57.21,61.37,62.79,60.05
51.74,63.68,61.32,64.53,64.42,55.16,49.95,57.58,56.95,50.74,57.61
59.21,53.74,61.11,63.32,56.42,58.95,61.26,51.58,54.05,59.11,57.87
57.42,66.79,60.74,57.21,59.16,60.53,66.05,59.0,68.0,58.05,61.29
48.47,59.21,63.21,54.21,60.11,63.58,59.74,58.58,58.63,63.32,58.91
54.53,67.63,62.84,62.58,55.42,60.16,59.58,58.42,62.42,54.79,59.84
55.68,56.26,72.37,60.63,55.21,61.37,58.0,53.79,55.26,60.11,58.87
61.32,56.79,60.68,55.89,63.37,63.84,54.0,56.58,58.79,65.95,59.72
52.0,63.47,68.21,71.21,63.63,58.84,60.84,59.32,55.53,60.05,61.31
63.32,68.37,55.42,60.05,56.95,61.84,57.63,64.32,55.68,55.79,59.94
60.74,60.05,64.42,57.21,61.26,55.79,58.11,68.58,60.0,54.89,60.11
58.63,52.95,60.21,57.47,56.37,64.21,61.05,61.79,58.68,64.89,59.63
60.11,57.05,54.84,61.21,56.68,66.16,58.74,61.0,65.26,61.05,60.21
61.47,56.68,55.63,58.74,62.37,58.58,67.0,56.37,60.68,63.79,60.13
66.58,61.21,57.0,52.63,66.32,61.47,56.58,58.11,59.58,56.42,59.59
62.26,61.47,55.84,56.42,71.21,61.68,73.21,71.21,66.16,55.84,63.53
61.0,61.74,60.05,59.79,60.0,63.32,64.32,56.74,63.53,58.58,60.91
57.21,65.0,63.95,61.68,60.16,51.95,59.0,56.79,59.0,52.79,58.75
60.21,62.32,52.63,69.58,66.84,62.84,60.26,58.53,55.32,53.37,60.19
62.74,62.84,64.53,59.95,63.32,60.79,59.79,65.05,55.37,55.26,60.96
63.37,62.68,59.37,57.26,58.32,62.11,60.58,58.42,67.68,58.58,60.84
54.16,64.74,64.84,60.26,62.68,64.37,58.47,60.89,51.16,58.05,59.96
55.11,57.37,59.95,56.63,63.21,58.95,62.47,61.58,49.26,62.84,58.74
63.42,63.84,62.95,63.42,56.68,66.37,56.16,56.16,61.95,61.37,61.23
60.47,52.42,61.42,56.95,54.53,56.0,58.53,54.84,53.74,63.05,57.19
59.89,57.89,55.47,60.84,63.95,58.37,59.74,63.32,60.63,66.26,60.64
63.21,60.05,60.68,51.11,57.05,63.89,62.63,58.42,54.63,66.0,59.77
62.42,59.47,57.21,58.79,54.95,60.21,57.68,60.79,60.37,57.47,58.94
54.79,57.68,63.53,55.63,59.63,55.68,64.47,55.0,57.0,51.84,57.53
58.11,59.26,59.11,60.58,63.11,58.21,55.42,62.58,65.74,60.11,60.22
64.26,62.68,60.0,58.74,62.47,65.58,61.68,64.11,58.68,52.63,61.08
62.16,63.63,61.32,64.05,60.68,66.79,58.63,57.11,54.58,52.84,60.18
58.11,58.0,59.11,67.11,59.16,58.74,54.58,61.21,59.47,56.47,59.19
56.05,59.79,59.32,66.53,59.68,63.58,58.89,58.84,59.53,57.68,59.99
61.84,58.95,64.05,65.63,72.21,67.16,61.79,59.16,62.11,63.53,63.64
60.74,62.16,60.58,59.0,60.47,53.89,62.0,53.47,60.42,60.74,59.35
54.42,62.63,59.95,54.0,48.26,60.26,58.21,62.32,60.63,55.89,57.66
71.11,55.53,59.0,63.05,56.74,55.47,62.84,56.95,55.79,59.11,59.56
60.47,64.16,67.21,60.11,60.58,63.21,60.37,62.47,61.95,61.47,62.2
58.58,57.68,61.89,56.26,60.11,55.47,62.26,60.16,62.58,54.47,58.95
57.16,62.47,55.79,58.53,57.05,62.42,54.68,58.74,65.37,55.26,58.75
58.68,60.63,60.47,59.95,57.47,54.89,60.89,51.42,60.16,63.0,58.76
56.89,64.16,56.42,56.53,55.32,54.95,56.42,59.95,63.21,64.84,58.87
56.74,58.74,65.74,55.74,58.68,67.0,64.11,62.32,53.26,61.11,60.34
56.58,58.84,58.63,57.84,62.95,59.84,60.21,58.84,56.95,56.26,58.69
59.32,55.58,61.26,57.32,64.58,61.21,65.79,59.74,70.84,56.58,61.22
61.47,69.68,65.68,62.68,58.32,64.47,60.58,58.32,61.79,57.79,62.08
58.05,58.05,60.63,60.53,60.32,59.32,50.42,59.68,56.95,65.58,58.95
61.42,58.89,59.95,56.05,61.53,61.05,67.58,55.21,55.0,59.42,59.61
60.89,63.68,62.21,50.47,56.53,60.05,59.63,59.63,49.42,61.16,58.37
59.68,54.37,63.58,58.26,61.26,59.26,66.79,64.58,57.79,59.16,60.47
60.53,55.05,66.42,59.21,61.89,58.11,62.63,62.68,60.16,59.84,60.65
54.26,62.63,61.32,59.63,59.47,55.84,63.47,59.11,60.63,56.21,59.26
59.58,71.16,56.42,64.0,62.58,62.26,64.79,57.37,57.74,54.79,61.07
58.89,60.05,64.05,63.47,70.79,63.74,60.58,60.05,62.84,53.68,61.82
60.21,62.68,63.05,60.95,60.47,59.89,62.32,58.42,63.21,61.42,61.26
66.63,59.05,56.84,49.16,61.32,62.16,63.11,55.84,59.84,57.0,59.09
61.26,69.53,67.79,63.11,61.79,65.68,55.0,56.74,57.58,64.05,62.25
57.32,62.47,60.79,60.63,61.0,57.84,59.0,57.84,59.47,63.84,60.02
54.16,56.63,61.95,56.74,56.95,58.95,61.95,60.21,64.42,64.0,59.59
53.37,65.32,63.11,56.11,52.42,63.42,57.11,66.11,60.26,59.11,59.63
67.05,57.05,60.74,55.47,63.37,53.21,61.74,53.68,56.21,56.79,58.53
50.74,58.05,55.21,61.0,58.32,56.63,52.74,55.26,61.47,59.74,56.92
55.42,54.11,56.74,63.26,62.26,61.26,57.68,54.63,66.53,63.74,59.56
59.74,58.0,57.74,59.42,61.11,58.63,59.53,54.47,58.42,56.0,58.31
59.89,59.89,56.21,59.74,59.58,61.63,63.21,59.0,52.21,63.68,59.51
56.58,62.74,63.0,61.74,56.84,57.21,62.79,59.0,58.32,56.32,59.45
59.74,58.16,50.05,59.21,61.11,56.16,59.26,63.26,62.58,69.37,59.89
63.53,62.58,60.84,48.89,57.0,66.05,58.74,55.68,61.47,56.37,59.12
58.05,53.26,63.21,61.74,52.74,56.47,56.11,60.26,59.42,68.26,58.95
54.26,56.37,58.47,50.53,59.63,59.26,55.0,61.84,67.95,59.53,58.28
58.26,62.68,65.79,66.42,59.58,60.32,59.32,53.05,54.0,54.74,59.42
61.11,60.63,60.84,65.63,59.95,54.95,57.26,59.47,60.74,52.95,59.35
58.16,61.47,58.11,57.42,53.95,61.47,69.26,56.58,58.95,60.84,59.62
65.26,64.11,64.89,56.79,57.95,62.05,65.95,59.37,59.68,63.21,61.93
58.16,62.21,61.42,59.84,65.95,61.11,54.95,52.37,63.42,58.95,59.84
58.89,58.74,58.21,55.89,57.79,59.16,62.26,59.89,60.89,62.26,59.4
61.0,60.89,63.58,55.84,67.79,57.42,55.32,56.21,57.37,53.58,58.9
64.95,59.89,61.53,57.37,61.68,66.32,64.37,60.42,57.32,57.89,61.17
60.47,58.95,68.42,56.0,58.0,60.53,63.0,54.79,59.68,56.53,59.64
52.05,61.26,55.21,55.47,61.21,54.21,58.47,61.58,59.47,60.84,57.98
60.68,62.42,64.74,59.26,56.42,52.58,55.53,65.84,61.05,60.21,59.87
55.37,59.89,58.84,58.53,57.0,63.11,59.05,55.21,62.79,64.11,59.39
65.68,64.63,62.79,63.42,68.89,59.42,55.05,57.11,55.89,61.68,61.46
64.74,60.58,56.79,61.74,60.37,60.47,60.42,59.53,53.63,66.68,60.49
60.42,52.68,60.53,58.68,58.37,55.89,57.0,56.58,55.95,61.42,57.75
63.0,59.47,57.05,54.16,62.79,63.79,64.89,57.95,58.74,63.95,60.58
61.11,57.84,58.21,52.74,61.21,55.47,58.95,54.21,54.21,63.21,57.72
60.74,58.89,61.32,60.11,62.53,55.95,67.11,56.11,60.21,59.47,60.24
65.68,57.95,60.95,58.63,56.16,66.11,62.68,58.53,56.32,57.95,60.09
61.16,63.68,66.05,61.74,60.53,54.37,51.53,65.05,59.89,63.63,60.76
60.68,61.16,50.16,59.0,59.16,52.79,56.05,61.95,65.0,60.26,58.62
65.11,65.32,56.95,60.58,53.53,57.89,51.95,68.26,59.79,65.79,60.52
59.95,65.74,59.05,58.89,56.42,65.11,57.68,59.42,64.0,59.74,60.6
56.32,60.37,60.89,64.95,65.0,58.42,59.89,57.05,62.95,55.68,60.15
66.95,57.79,61.05,62.84,62.0,58.84,69.26,54.16,59.68,56.05,60.86
60.21,71.79,58.84,60.79,65.84,57.0,62.11,66.68,60.32,56.42,62.0
57.89,56.47,65.26,57.47,54.21,62.63,56.58,55.42,56.84,59.95,58.27
58.95,62.79,61.0,60.0,65.68,58.84,59.26,67.21,64.11,65.32,62.32
64.47,60.53,59.63,59.32,58.74,58.16,62.42,54.47,50.74,56.42,58.49
57.42,60.95,56.89,54.95,58.16,58.32,58.11,55.21,61.95,57.63,57.96
59.05,59.16,64.53,60.42,52.89,70.63,56.21,62.32,57.89,58.79,60.19
65.58,57.47,57.53,66.26,54.37,57.21,58.16,62.0,62.58,53.21,59.44
60.95,63.0,59.74,63.68,60.89,56.42,61.0,60.11,59.74,56.42,60.19
64.0,58.95,64.37,67.16,56.68,64.89,60.58,61.89,62.21,63.68,62.44
58.74,53.74,58.89,66.0,60.79,64.11,64.53,56.05,60.47,67.84,61.12
60.95,59.89,53.74,67.47,60.68,59.58,67.63,56.95,57.11,59.53,60.35
55.11,61.11,60.0,64.16,57.11,56.79,54.47,58.37,68.95,59.05,59.51
58.16,64.37,66.74,63.26,61.21,56.68,57.84,64.47,58.84,53.26,60.48
66.05,64.47,53.37,60.0,60.58,57.42,55.58,56.05,56.47,51.84,58.18
59.26,60.68,58.89,56.95,65.95,58.84,64.84,61.89,56.16,61.79,60.53
64.05,63.84,59.63,63.63,55.74,57.47,55.32,61.16,63.0,68.58,61.24
62.68,62.11,62.0,63.05,57.79,60.53,57.11,60.05,57.05,59.32,60.17
53.95,60.26,65.63,66.21,60.63,68.68,60.42,57.11,63.0,59.58,61.55
56.11,67.79,63.95,54.95,60.11,69.05,59.32,54.05,63.84,70.0,61.92
61.74,50.16,60.53,58.58,59.16,56.84,60.11,64.95,61.63,59.68,59.34
61.16,65.68,60.74,58.58,57.79,55.53,57.84,55.21,59.21,58.63,59.04
65.11,62.16,69.53,60.26,57.63,56.95,65.05,59.47,58.63,59.32,61.41
55.63,70.37,55.32,64.0,65.89,58.0,61.21,64.11,55.58,62.95,61.31
62.74,57.63,60.26,56.21,52.47,58.74,60.89,60.63,58.89,60.32,58.88
61.63,62.63,59.63,60.32,62.11,57.79,60.95,54.47,55.58,65.21,60.03
63.58,56.0,63.68,67.63,60.68,54.58,53.63,58.16,55.68,64.42,59.81
57.26,58.89,56.42,60.58,59.05,68.26,57.63,66.26,60.89,67.16,61.24
61.11,58.68,60.95,61.21,61.16,58.58,64.53,65.58,59.95,55.11,60.68
58.95,61.53,61.53,66.26,58.63,64.74,55.84,52.42,59.79,64.37,60.41
61.0,63.42,58.37,57.26,56.42,60.0,59.79,62.21,60.26,55.79,59.45
59.63,61.68,55.11,52.42,63.63,60.89,68.79,54.11,54.26,65.42,59.59
63.95,62.26,59.58,54.89,59.74,54.84,55.58,65.05,62.21,60.47,59.86
68.11,61.53,55.68,58.05,58.58,59.26,50.47,70.95,53.32,58.53,59.45
63.53,58.11,62.58,60.53,55.63,61.84,64.11,55.26,54.37,59.16,59.51
60.74,65.89,71.58,62.84,53.26,63.84,60.63,56.58,60.74,60.58,61.67
58.58,59.42,58.32,56.21,68.42,56.37,64.58,57.42,55.16,54.21,58.87
58.21,58.74,55.58,61.32,68.58,65.11,66.16,58.53,60.47,67.37,62.01
59.37,63.74,60.58,56.84,57.89,68.21,67.89,62.21,53.84,52.53,60.31
57.47,60.79,68.26,59.74,64.21,61.0,53.26,64.68,59.89,59.79,60.91
61.95,64.58,65.58,55.42,60.11,61.37,56.74,61.26,64.89,62.95,61.48
62.47,68.63,57.21,67.42,54.84,59.58,63.37,61.11,56.68,53.63,60.49
67.42,56.89,60.68,62.37,63.95,54.05,57.63,61.32,59.11,60.37,60.38
59.89,55.0,58.16,60.05,60.95,61.05,58.16,55.21,53.89,62.0,58.44
59.95,57.42,59.53,60.32,68.37,65.68,50.16,61.11,54.26,55.89,59.27
60.11,57.53,50.84,67.47,56.74,57.21,60.68,57.05,64.32,66.63,59.86
53.89,57.74,50.68,62.53,65.89,60.84,56.53,53.89,59.79,50.95,57.27
67.63,59.84,62.53,60.84,56.53,53.89,58.21,62.32,59.84,62.11,60.37
58.79,55.63,58.32,64.16,64.32,51.95,60.95,51.84,60.42,60.63,58.7
53.26,56.68,59.89,58.53,56.63,62.05,55.26,60.58,66.53,51.95,58.14
63.26,63.0,64.0,52.95,56.95,61.0,52.21,60.74,65.95,58.26,59.83
53.11,56.58,56.37,55.0,57.26,63.84,67.63,59.42,65.0,62.95,59.72
66.68,57.79,58.89,52.84,62.05,54.32,62.0,64.16,66.37,52.32,59.74
62.05,67.68,57.79,65.74,62.05,58.79,64.0,64.68,66.32,66.32,63.54
56.37,65.68,59.95,69.79,61.05,58.47,61.11,67.32,57.95,60.74,61.84
60.11,56.58,58.16,63.0,63.89,65.53,65.05,58.53,60.53,64.21,61.56
60.79,64.21,54.95,64.32,67.63,61.47,60.42,64.84,61.32,62.21,62.22
61.79,59.11,53.47,57.47,60.0,63.95,61.32,66.21,62.47,57.32,60.31
56.32,64.05,59.74,58.89,60.63,67.53,58.32,57.95,52.95,56.63,59.3
56.79,62.21,55.42,56.53,63.16,59.95,59.89,53.21,55.16,61.21,58.35
57.63,56.32,60.89,59.79,56.37,62.05,54.37,60.74,61.16,62.95,59.23
58.21,61.74,60.63,52.63,62.74,62.32,58.37,59.53,60.11,51.84,58.81
59.84,58.05,53.68,63.63,63.26,58.16,57.0,63.16,52.89,57.53,58.72
63.05,64.68,67.79,62.37,57.16,63.32,65.21,56.42,58.26,59.58,61.78
59.32,64.89,60.58,59.37,62.0,62.84,53.42,62.11,66.95,70.53,62.2
63.16,64.58,65.79,61.89,60.68,52.42,60.26,60.16,65.47,58.58,61.3
60.84,59.37,61.21,58.63,52.11,55.26,58.79,66.32,61.58,57.16,59.13
55.11,62.68,57.21,59.68,60.79,59.42,60.53,61.58,65.79,55.58,59.84
59.84,57.42,58.0,63.74,63.84,62.63,58.16,57.89,58.53,59.16,59.92
61.37,50.68,61.26,54.37,59.95,55.16,51.58,57.16,61.47,56.16,56.92
64.58,52.63,65.68,61.84,54.95,65.26,62.32,63.68,66.68,62.89,62.05
62.79,60.68,59.37,64.32,58.0,56.37,57.32,61.0,68.32,59.47,60.76
60.63,57.84,57.84,59.74,63.89,63.0,52.42,56.47,54.21,57.95,58.4
55.63,62.16,58.53,64.47,68.58,59.32,58.11,52.58,56.05,60.37,59.58
62.37,62.16,61.89,61.16,56.95,59.05,54.26,58.21,61.0,59.74,59.68
64.63,66.05,62.74,59.84,58.74,64.95,66.05,61.63,59.0,56.89,62.05
55.74,57.95,57.11,63.21,56.21,59.42,65.79,63.74,61.42,60.0,60.06
56.16,57.53,56.84,59.26,62.79,59.05,64.47,60.58,63.53,55.79,59.6
58.84,61.63,64.16,55.42,59.37,67.58,60.37,66.16,59.16,64.0,61.67
63.63,55.37,55.63,61.21,63.05,56.95,63.84,61.16,59.42,59.79,60.01
62.05,63.26,63.16,56.26,59.16,62.47,51.42,54.37,59.79,55.95,58.79
61.42,58.89,60.95,59.58,54.53,63.53,58.21,58.42,59.05,60.42,59.5
64.05,60.05,58.74,64.05,62.53,54.79,54.0,67.74,58.95,58.89,60.38
57.74,64.79,59.32,54.16,66.74,66.84,54.32,65.21,64.0,60.37,61.35
61.79,63.42,56.84,52.32,66.95,63.53,63.37,61.89,53.58,64.79,60.85
63.0,61.47,56.05,55.68,57.74,58.05,64.79,65.68,64.32,61.05,60.78
66.42,59.74,59.05,59.0,56.05,67.26,61.58,56.84,65.74,61.32,61.3
67.42,66.37,62.53,61.05,65.11,57.84,65.58,60.37,60.26,59.84,62.64
69.0,62.53,55.89,60.0,56.26,63.26,61.26,60.53,61.95,63.21,61.39
63.11,49.26,56.0,55.16,61.21,56.42,53.37,64.16,62.63,58.42,57.97
60.37,61.42,62.47,61.0,57.89,59.74,57.47,57.53,58.53,63.63,60.01
59.0,62.37,60.0,61.26,64.79,59.63,59.53,60.11,60.89,56.68,60.43
56.05,67.68,63.0,51.95,57.47,59.53,68.32,66.05,61.95,56.89,60.89
70.42,61.74,57.0,58.42,52.53,61.89,57.89,67.05,61.68,58.26,60.69
59.37,63.26,56.0,58.95,55.37,67.53,58.32,58.05,55.79,60.84,59.35
57.74,59.05,62.0,62.11,57.0,52.16,62.74,57.74,60.79,62.95,59.43
59.53,67.11,55.74,57.21,61.05,55.0,62.11,61.95,56.53,65.58,60.18
60.0,56.42,58.37,59.37,56.79,66.58,58.84,61.16,65.37,53.11,59.6
52.74,64.68,59.68,57.37,58.47,62.47,63.32,60.47,62.53,56.21,59.79
54.21,55.63,65.42,56.53,57.89,61.84,55.32,58.95,63.53,64.79,59.41
57.32,59.53,57.84,57.32,57.32,62.74,55.84,55.37,63.89,56.37,58.35
69.32,57.58,64.63,52.63,64.84,52.26,51.84,56.89,63.84,62.37,59.62
59.68,69.95,60.42,60.74,52.16,57.68,56.63,62.63,57.74,56.79,59.44
62.11,60.84,58.47,58.16,58.68,60.68,49.95,57.26,54.47,62.53,58.32
53.63,67.89,56.74,61.68,59.74,68.05,60.42,62.32,61.47,65.63,61.76
65.42,64.37,66.32,57.37,60.74,60.42,63.32,60.11,62.16,60.89,62.11
57.26,60.74,59.95,60.53,62.79,57.68,54.37,60.58,59.26,48.47,58.16
69.0,60.84,68.0,59.84,52.68,61.37,57.26,56.74,60.95,59.32,60.6
60.26,56.16,59.42,65.79,61.32,58.11,55.05,67.68,59.16,53.21,59.62
63.0,57.79,63.26,53.74,61.79,55.68,65.79,50.47,63.84,54.11,58.95
55.84,61.26,61.0,57.58,61.0,63.21,61.74,61.21,58.63,56.53,59.8
63.37,64.79,62.68,65.58,62.47,58.95,63.42,57.58,53.47,51.89,60.42
63.84,59.05,61.79,55.47,56.21,62.16,59.26,62.37,56.11,56.84,59.31
58.37,62.74,64.53,60.37,70.53,61.74,61.47,60.74,62.32,60.21,62.3
66.79,57.47,59.47,55.0,59.37,55.95,61.89,55.37,55.11,61.37,58.78
62.21,61.42,60.21,59.26,68.58,62.89,56.47,59.47,54.47,58.16,60.32
50.84,58.63,57.84,62.32,62.58,59.84,58.74,59.63,63.32,64.26,59.8
59.53,63.26,67.74,65.74,51.0,64.21,59.16,59.26,61.89,59.37,61.12
59.26,75.95,62.0,48.42,56.63,61.63,55.26,59.68,61.58,57.42,59.78
64.47,64.37,65.47,63.42,67.0,61.05,65.37,50.26,66.05,68.95,63.64
67.53,59.95,54.05,69.16,63.42,62.63,68.26,57.63,64.79,56.68,62.41
65.53,63.42,54.21,57.42,53.16,52.37,62.26,55.32,52.89,55.68,57.23
70.0,56.58,55.84,65.63,62.26,51.16,59.32,57.16,63.26,62.63,60.38
62.63,63.11,61.42,58.84,55.68,61.84,55.95,62.79,63.68,62.79,60.87
56.26,58.95,52.37,59.32,64.74,67.47,62.21,59.32,58.05,58.68,59.74
51.68,55.47,57.53,51.32,60.47,55.74,58.05,59.05,66.89,59.16,57.54
61.05,65.11,62.58,61.37,58.68,59.53,56.84,59.32,64.21,55.68,60.44
53.95,63.32,53.89,59.95,62.74,52.89,68.21,58.37,56.16,59.74,58.92
61.11,62.0,60.84,67.79,67.63,60.21,57.84,62.68,57.37,64.84,62.23
61.84,59.11,56.84,48.89,66.26,55.58,60.47,60.05,56.05,62.74,58.78
53.21,61.95,55.74,56.11,58.53,57.0,55.89,59.05,61.68,58.79,57.79
60.63,60.95,56.53,70.37,65.32,64.74,56.26,58.42,61.68,62.74,61.76
62.32,65.05,51.53,59.16,54.0,62.32,59.0,72.26,57.58,59.47,60.27
59.26,60.47,58.74,69.47,59.32,61.63,54.84,53.53,58.47,57.42,59.32
61.11,57.84,63.26,62.42,63.0,59.95,58.53,64.84,60.21,62.68,61.38
55.63,59.42,65.37,61.32,55.47,61.95,58.53,56.42,60.84,55.0,58.99
60.84,59.16,58.0,56.32,54.11,64.21,62.53,59.21,58.89,62.05,59.53
63.21,62.63,58.95,62.32,61.47,59.32,51.42,67.16,55.47,66.79,60.87
68.32,62.63,59.05,49.79,60.47,61.0,62.47,60.68,51.95,57.79,59.42
55.16,60.95,63.42,57.32,58.16,60.0,56.53,55.84,59.74,57.21,58.43
62.68,63.53,59.0,54.89,56.26,56.74,61.58,59.89,63.0,59.79,59.74
53.47,58.63,58.0,53.05,57.79,63.05,55.58,55.37,63.11,67.58,58.56
54.53,58.32,58.26,61.16,61.74,61.21,63.63,53.37,58.05,57.26,58.75
58.68,56.32,57.68,51.05,61.74,61.11,55.42,54.16,58.68,58.47,57.33
57.68,55.95,57.95,55.79,56.58,55.79,68.32,50.26,50.95,59.42,56.87
58.68,59.37,57.79,65.58,59.26,61.63,60.68,59.0,59.05,54.05,59.51
58.26,56.95,61.05,50.32,56.89,55.26,59.68,59.05,57.63,68.16,58.33
58.63,54.05,57.42,61.58,61.32,61.11,53.11,59.37,63.26,55.21,58.51
49.37,64.74,58.11,60.16,63.11,58.16,68.68,57.42,55.37,57.11,59.22
59.21,68.47,53.26,54.95,66.37,61.84,67.32,62.42,62.74,62.95,61.95
61.84,58.68,60.32,56.37,61.63,57.47,54.79,58.74,68.26,57.53,59.56
62.74,57.84,51.79,58.05,52.42,57.05,57.21,64.26,62.95,63.21,58.75
63.0,59.95,57.63,60.05,63.32,54.37,56.11,59.79,69.11,64.63,60.79
63.37,66.68,59.05,52.42,56.16,59.42,64.32,60.32,62.68,53.32,59.77
66.63,60.47,58.95,60.95,67.58,60.21,59.74,62.16,58.16,59.16,61.4
55.42,66.84,61.95,59.74,58.74,61.05,55.05,69.89,57.16,61.89,60.77
58.37,61.68,57.16,60.53,54.58,68.05,63.47,61.42,68.42,61.42,61.51
61.84,62.63,61.42,63.21,59.11,64.95,55.32,61.42,63.89,55.58,60.94
55.79,56.11,62.05,62.63,70.0,63.58,53.32,57.58,59.42,57.16,59.76
59.42,57.05,53.68,59.68,54.32,64.05,60.53,62.26,62.58,59.26,59.28
63.0,57.74,63.89,61.58,56.16,60.42,59.37,61.16,60.68,53.05,59.71
59.68,56.32,54.37,64.37,47.68,58.89,63.47,55.37,59.32,60.21,57.97
67.84,59.21,65.42,65.26,54.32,62.53,61.47,62.42,63.58,65.26,62.73
68.47,60.05,62.74,51.74,62.47,53.63,56.26,60.21,58.42,61.95,59.59
60.74,61.05,66.0,61.74,55.21,67.74,56.47,59.32,61.95,63.63,61.38
62.37,57.37,59.95,59.21,54.95,58.84,61.79,64.11,58.42,57.84,59.48
55.32,57.68,52.74,67.11,55.58,61.47,58.16,55.47,57.63,57.79,57.89
57.84,55.84,61.21,63.32,57.0,60.16,64.89,61.0,62.0,61.11,60.44
57.79,52.63,61.74,65.05,58.74,70.37,55.37,59.63,58.58,55.37,59.53
56.79,67.79,64.05,56.21,59.37,68.95,57.79,59.42,55.32,67.47,61.32
59.79,61.53,64.74,65.58,64.47,60.68,56.63,61.11,62.11,62.0,61.86
63.58,56.05,67.74,59.58,67.68,63.32,64.16,58.58,58.32,62.37,62.14
62.63,68.37,58.47,64.95,61.42,59.47,61.89,54.32,60.53,58.95,61.1
54.42,59.79,60.53,62.89,62.26,63.16,61.95,55.79,59.21,58.42,59.84
57.79,58.11,62.26,58.42,51.58,61.95,56.42,61.05,61.11,52.53,58.12
49.63,67.16,55.89,54.53,58.16,59.32,57.16,60.63,67.0,64.16,59.36
62.11,62.26,56.74,56.42,55.68,56.74,58.53,65.89,64.47,55.26,59.41
56.42,64.68,71.47,54.26,57.21,57.0,58.21,56.95,57.63,61.11,59.49
53.47,55.68,60.11,58.26,60.68,63.84,61.26,51.79,54.68,53.74,57.35
57.58,67.11,54.47,64.0,61.16,58.26,55.63,57.74,66.21,57.21,59.94
62.74,60.21,52.95,53.0,51.63,63.42,60.37,61.79,64.53,61.37,59.2
63.42,63.11,62.11,57.26,66.58,64.21,69.63,57.26,66.63,62.11,63.23
53.11,58.0,56.37,61.16,62.11,62.79,64.68,60.32,52.32,60.42,59.13
58.74,54.63,60.63,61.74,60.37,57.11,63.21,61.32,59.63,58.11,59.55
51.0,59.16,50.89,55.74,61.42,60.05,60.53,58.89,56.63,58.84,57.32
62.53,54.16,55.47,64.11,60.68,59.89,66.68,57.11,55.95,59.47,59.61
65.37,68.26,51.63,56.68,61.63,65.63,58.0,60.84,59.63,56.47,60.42
60.74,57.84,63.26,63.95,56.68,62.74,57.37,71.21,53.89,55.63,60.33
59.37,63.11,62.16,59.95,59.58,58.84,58.95,63.16,58.58,66.95,61.06
60.89,64.21,55.53,63.16,62.95,57.21,62.58,54.63,60.74,58.05,59.99
60.0,59.32,62.21,59.68,63.42,65.05,58.84,64.0,65.79,53.0,61.13
58.74,59.37,61.63,60.37,68.05,63.68,59.68,62.37,56.21,50.63,60.07
56.74,61.0,64.79,64.32,63.79,60.53,66.58,61.32,52.68,62.16,61.39
59.05,65.74,63.42,61.32,58.95,59.21,61.42,62.58,58.47,58.26,60.84
55.47,59.47,57.21,61.79,69.05,65.47,56.42,71.32,60.89,58.68,61.58
59.21,56.37,61.89,55.16,59.16,66.26,60.26,57.89,50.42,59.42,58.61
55.0,62.68,53.53,55.11,63.21,56.63,60.16,61.32,54.84,48.0,57.05
55.16,61.58,56.47,61.79,65.32,57.26,63.26,54.63,55.42,58.0,58.89
53.47,60.95,52.0,61.53,60.32,63.42,54.37,54.37,58.16,62.84,58.14
56.47,65.42,57.21,62.89,63.68,61.37,59.0,57.95,66.21,67.95,61.82
60.63,60.47,63.0,59.16,63.21,65.11,55.95,59.05,55.63,56.16,59.84
61.42,52.53,60.84,57.37,68.21,60.16,62.32,70.05,62.89,59.21,61.5
60.11,55.05,65.11,60.68,59.16,60.32,70.37,67.16,62.95,49.68,61.06
60.21,53.47,61.32,54.05,59.95,60.0,57.53,57.11,58.79,53.05,57.55
60.11,57.79,56.84,62.58,61.32,58.58,62.16,56.42,61.95,63.37,60.11
50.21,67.21,66.47,68.58,61.32,66.68,51.42,60.58,62.95,60.21,61.56
51.63,56.53,59.63,59.89,62.68,64.89,58.74,65.32,61.16,58.05,59.85
57.68,60.37,56.89,65.26,59.79,61.21,63.47,64.42,58.63,55.37,60.31
62.74,61.79,57.74,60.95,63.68,53.74,57.79,59.21,66.58,51.74,59.59
55.42,61.21,56.89,65.63,59.0,57.53,58.47,58.74,64.16,59.68,59.67
66.32,61.58,59.58,62.42,59.37,57.79,56.11,65.47,58.95,56.89,60.45
59.11,64.63,68.95,56.16,64.63,52.74,61.89,58.0,61.32,61.63,60.91
61.37,69.68,53.63,60.58,54.89,66.84,52.16,52.63,60.95,63.89,59.66
