LIN10000,API10000,BRP10000,FUL10000,ASI10000,APM10000,AII10000,INTG_001
58.62,70.48,56.3,72.9,61.1,70.9,64.95,65.04
55.38,68.67,64.2,67.4,59.0,68.0,63.81,63.78
73.0,63.19,61.8,75.1,62.3,53.8,62.1,64.47
67.0,64.95,68.0,49.8,71.5,57.0,61.86,62.87
66.38,60.67,56.2,60.7,49.3,64.6,69.86,61.1
69.25,65.19,59.3,58.9,59.1,58.8,63.14,61.95
67.88,67.0,71.9,60.5,72.8,63.1,67.19,67.2
63.25,70.43,67.0,57.4,61.1,58.8,66.57,63.51
60.25,72.24,68.1,64.2,51.8,58.1,69.38,63.44
66.5,60.05,62.4,67.5,72.0,63.3,62.19,64.85
67.5,66.95,54.9,67.6,53.0,68.7,59.9,62.65
55.88,57.62,67.0,63.2,61.3,75.0,76.52,65.22
57.38,57.86,73.5,65.5,63.7,71.5,63.57,64.71
73.38,63.57,65.5,48.0,61.5,55.7,57.48,60.73
75.75,73.38,70.5,65.4,58.7,60.3,64.57,66.94
62.75,64.48,67.1,48.9,64.1,63.8,66.14,62.47
60.5,58.48,63.9,66.7,74.9,55.0,64.0,63.35
62.12,56.0,61.9,69.9,59.9,70.7,68.05,64.08
69.62,52.0,67.1,68.3,55.1,56.9,60.71,61.39
73.88,61.05,59.0,65.2,77.5,67.4,62.81,66.69
60.38,67.71,65.0,63.5,65.4,64.7,64.33,64.43
60.38,60.86,57.2,77.2,61.4,62.0,64.62,63.38
52.38,69.24,75.4,70.1,59.2,65.3,58.0,64.23
52.38,65.57,62.9,66.5,66.5,76.6,60.38,64.4
59.25,51.0,69.8,60.0,67.4,63.0,64.81,62.18
70.38,66.48,65.1,58.7,60.3,61.0,69.52,64.5
54.75,63.43,60.6,60.1,60.3,53.1,75.76,61.15
57.88,64.62,82.8,72.3,61.9,74.3,59.24,67.58
59.62,63.29,53.0,56.7,70.8,59.5,64.0,60.99
62.62,67.14,62.4,62.1,55.9,71.5,62.29,63.42
62.88,61.57,53.8,68.0,66.7,61.7,68.1,63.25
62.75,62.05,59.8,58.1,70.3,66.5,55.43,62.13
66.88,63.24,53.1,64.9,63.8,54.0,67.43,61.91
64.5,62.86,73.7,62.3,69.1,61.0,59.05,64.64
51.75,67.29,63.2,66.0,58.6,64.0,59.38,61.46
60.38,65.9,63.7,54.5,67.6,52.4,62.29,60.97
63.38,63.81,55.2,65.4,59.2,62.3,66.05,62.19
62.12,62.19,62.8,77.0,65.6,63.4,62.76,65.13
50.62,73.0,65.9,65.9,50.5,74.0,65.86,63.68
74.5,62.48,72.8,56.8,64.6,74.3,67.57,67.58
71.25,65.57,62.0,64.1,54.8,62.2,70.1,64.29
57.25,65.86,62.6,59.5,73.3,67.1,60.19,63.69
68.88,62.57,72.4,68.0,62.5,55.7,73.48,66.22
74.75,58.9,66.7,64.0,52.9,61.1,60.81,62.74
53.75,67.19,67.6,61.3,63.7,67.2,59.95,62.96
64.62,67.95,57.9,63.7,68.8,55.0,63.43,63.06
59.5,58.38,62.0,67.7,67.9,72.5,55.48,63.35
63.88,59.95,73.6,68.3,68.2,71.8,58.9,66.38
56.62,65.67,66.1,70.3,66.8,70.7,68.62,66.4
61.0,59.71,62.7,53.1,68.0,58.0,67.0,61.36
65.88,67.33,57.7,60.4,66.6,59.8,66.57,63.47
59.5,67.81,73.0,55.8,64.0,55.3,71.43,63.83
71.38,65.81,56.0,78.9,49.9,78.2,61.86,66.01
62.5,81.48,57.7,64.8,63.0,50.6,64.1,63.45
54.88,68.48,59.5,56.2,59.9,71.2,58.43,61.23
67.62,63.29,59.3,65.3,66.2,59.4,63.76,63.55
60.25,61.33,64.0,57.3,61.9,69.5,64.86,62.73
73.75,57.57,65.2,58.3,64.6,53.6,66.71,62.82
62.12,58.38,59.3,72.3,61.5,66.4,56.0,62.29
68.75,68.52,60.3,61.5,47.7,70.6,65.24,63.23
55.0,56.14,65.1,57.2,63.8,71.5,67.76,62.36
67.25,63.19,70.0,64.6,68.3,56.8,61.29,64.49
54.62,59.52,62.1,56.7,72.7,67.6,62.67,62.27
78.62,65.19,64.5,68.5,65.2,61.1,59.62,66.1
58.88,65.86,65.5,67.8,69.2,59.0,70.62,65.26
62.88,61.24,63.5,63.3,77.2,50.6,63.71,63.2
57.12,66.24,64.1,57.7,77.7,50.5,62.14,62.22
55.38,64.81,56.7,61.0,58.5,65.7,68.95,61.58
73.38,56.95,50.5,62.5,61.5,64.9,65.33,62.15
69.62,61.81,62.6,56.3,38.9,61.4,67.38,59.72
67.12,61.52,55.0,68.0,60.2,77.2,61.57,64.37
70.25,67.43,68.8,75.2,68.8,69.3,62.0,68.83
57.75,61.57,51.5,65.3,60.2,61.8,62.9,60.15
74.75,68.81,68.0,64.5,66.4,64.8,60.43,66.81
57.88,61.95,70.5,50.8,64.5,62.0,54.19,60.26
67.88,63.9,55.2,65.1,68.6,64.1,70.71,65.07
57.12,62.19,70.5,59.8,57.2,64.5,64.33,62.24
75.88,59.71,50.1,66.0,76.9,57.8,59.05,63.63
73.62,65.1,60.2,57.2,56.9,51.5,60.38,60.7
70.62,65.62,67.9,69.5,63.6,68.1,61.43,66.68
55.5,68.81,63.5,52.8,61.8,65.2,58.67,60.9
64.12,67.05,70.5,58.0,64.3,71.6,64.29,65.69
67.5,62.0,53.4,52.4,55.9,51.4,59.71,57.47
66.0,62.95,64.3,63.5,67.7,65.4,69.43,65.61
65.75,67.71,64.6,64.5,60.9,65.1,62.71,64.47
56.75,66.52,58.9,63.5,65.8,69.8,60.19,63.07
46.5,58.95,52.2,73.5,69.1,73.8,66.24,62.9
54.12,63.71,61.1,71.4,61.4,63.2,65.52,62.92
65.5,69.71,63.8,65.4,61.9,65.7,58.1,64.3
59.38,76.57,61.9,59.2,66.0,61.6,73.52,65.45
59.88,67.29,73.4,58.2,72.3,54.3,66.05,64.49
58.12,61.62,66.9,53.9,56.5,64.8,71.0,61.83
61.38,62.52,61.7,70.1,58.3,67.0,60.86,63.12
73.5,70.0,79.7,61.5,70.4,66.6,62.9,69.23
74.25,63.57,60.6,69.1,57.6,64.7,68.24,65.44
69.5,55.62,70.9,65.4,59.0,58.3,62.0,62.96
48.25,70.86,61.9,69.4,68.0,67.2,66.81,64.63
71.75,66.62,56.5,75.5,71.9,74.9,64.29,68.78
58.5,60.57,68.7,61.9,59.3,62.8,67.19,62.71
64.5,63.67,71.3,58.4,65.6,64.7,62.57,64.39
63.62,60.52,61.2,69.0,56.1,51.3,67.48,61.32
55.88,69.19,72.3,53.5,66.1,58.9,65.62,63.07
53.0,57.95,52.2,65.2,63.7,53.5,58.19,57.68
73.12,68.43,54.8,67.2,58.4,61.6,59.57,63.3
67.12,63.48,54.0,63.2,64.1,59.6,63.14,62.09
66.5,60.67,64.3,77.7,53.6,66.9,63.24,64.7
64.5,67.9,72.6,52.0,64.5,68.3,65.0,64.97
68.75,61.95,57.1,59.4,54.2,70.0,64.62,62.29
70.88,65.95,72.9,68.4,74.2,49.5,62.9,66.39
49.38,64.38,63.6,61.4,57.2,65.3,54.19,59.35
63.88,66.43,54.8,68.5,57.8,74.6,54.33,62.91
72.5,65.05,67.0,68.1,68.0,59.1,68.52,66.9
56.62,71.76,60.3,59.6,64.1,65.3,63.48,63.02
55.0,66.67,58.3,64.7,60.1,55.8,66.19,60.97
70.62,67.9,59.2,73.8,53.5,65.4,59.95,64.34
59.88,61.95,62.4,59.9,61.6,62.4,57.19,60.76
64.12,65.38,68.7,69.4,64.7,58.9,61.24,64.63
64.0,61.67,58.2,60.7,70.6,55.9,62.62,61.96
61.38,58.52,71.0,61.5,72.0,64.7,67.48,65.22
62.62,63.05,65.1,57.2,63.6,61.4,72.14,63.59
78.5,60.76,65.6,67.3,80.9,60.3,57.24,67.23
57.75,60.14,72.0,60.3,55.8,67.4,66.48,62.84
67.0,62.62,57.8,51.9,64.6,65.8,66.33,62.29
70.38,60.43,59.7,65.7,62.8,60.8,66.33,63.73
73.38,63.67,72.1,55.4,77.4,59.3,64.05,66.47
64.75,65.38,60.4,65.3,75.4,57.3,59.05,63.94
62.0,73.38,69.6,64.8,67.7,60.5,69.38,66.77
65.25,67.62,53.8,75.8,55.1,65.8,53.9,62.47
75.62,61.81,75.3,62.6,63.0,56.3,65.0,65.66
64.25,66.9,66.2,66.8,58.9,72.4,61.62,65.3
66.75,69.1,64.1,56.1,63.8,63.2,63.33,63.77
58.38,60.71,61.0,61.1,67.3,61.3,67.05,62.41
72.0,63.62,64.1,61.6,69.4,65.6,65.48,65.97
53.88,54.86,64.6,62.1,63.4,65.6,73.48,62.56
59.25,63.76,67.3,62.9,51.0,58.7,63.38,60.9
59.38,65.81,58.0,65.5,68.1,61.3,65.62,63.39
66.38,67.43,53.2,65.7,66.6,67.3,64.38,64.43
64.75,62.62,60.7,61.0,63.2,63.7,69.19,63.59
69.0,62.19,55.3,65.8,65.3,63.4,59.1,62.87
81.75,76.0,74.2,45.1,54.8,72.6,68.76,67.6
67.0,61.9,54.3,68.6,69.4,64.0,61.71,63.85
78.25,60.29,68.9,63.3,60.9,78.8,59.29,67.1
64.38,58.81,72.8,73.6,69.9,67.9,73.19,68.65
63.62,68.86,56.1,62.5,60.2,61.1,73.33,63.67
62.5,61.43,65.9,77.9,67.2,70.7,61.19,66.69
55.38,63.67,70.4,63.4,64.7,66.7,58.86,63.3
72.75,73.05,67.3,74.3,51.0,64.3,66.38,67.01
65.5,55.24,72.0,65.8,66.6,71.8,55.05,64.57
71.88,63.9,64.5,64.0,69.8,63.7,63.52,65.9
57.75,62.57,69.4,62.4,59.7,61.0,67.57,62.91
64.88,70.48,55.9,66.9,59.0,60.4,66.76,63.47
57.12,58.52,59.1,61.3,67.7,57.2,65.05,60.86
62.88,54.86,64.9,70.5,75.5,59.0,60.05,63.95
56.25,70.05,70.1,63.1,65.0,70.0,69.14,66.23
65.75,69.67,59.0,62.1,64.1,53.0,61.76,62.2
62.25,64.0,66.0,56.9,63.2,63.7,70.05,63.73
55.88,65.14,55.2,69.7,62.9,70.8,64.86,63.5
74.0,69.33,60.9,57.5,63.4,77.9,68.81,67.41
55.88,64.24,51.4,62.5,63.2,70.8,64.62,61.8
67.25,67.81,67.0,66.5,63.6,67.2,66.19,66.51
64.12,66.38,59.0,70.4,72.1,65.0,64.29,65.9
65.62,55.19,57.5,69.4,62.0,54.3,64.67,61.24
64.25,62.33,67.8,66.4,64.0,55.1,57.33,62.46
68.75,68.81,66.2,57.6,55.4,53.8,70.43,63.0
56.25,61.19,69.0,66.1,58.0,64.1,63.38,62.57
68.75,69.1,59.7,61.0,62.3,68.0,60.19,64.15
60.0,67.52,69.7,73.4,55.8,68.0,55.62,64.29
51.62,61.33,73.8,73.2,60.0,59.2,65.71,63.55
61.12,60.95,66.5,75.2,60.9,65.5,65.29,65.07
66.0,72.24,74.1,61.9,70.3,66.5,66.38,68.2
53.5,59.95,69.7,52.9,49.2,74.0,66.95,60.89
60.12,57.1,61.9,67.8,58.1,62.4,61.95,61.34
63.25,65.05,62.0,64.2,70.7,64.2,60.57,64.28
58.88,62.43,77.4,72.8,72.4,69.3,57.48,67.24
66.75,69.76,55.3,63.6,50.8,66.2,66.05,62.64
60.75,62.1,61.6,70.6,50.9,68.7,67.62,63.18
60.88,65.38,64.0,53.1,67.8,53.4,66.52,61.58
77.0,62.67,76.0,70.2,65.5,61.9,59.67,67.56
56.25,68.38,56.7,55.7,70.3,69.2,59.9,62.35
74.75,61.33,65.2,64.0,68.3,67.1,64.43,66.44
56.0,69.05,65.7,60.6,60.1,64.6,57.95,62.0
70.0,66.33,70.1,71.0,68.7,61.7,69.48,68.19
70.75,64.9,65.3,72.7,59.0,61.4,69.62,66.24
63.0,59.48,58.3,72.8,62.8,61.0,70.24,63.94
80.75,66.19,63.7,66.7,59.2,73.2,63.57,67.62
51.0,71.76,78.3,58.5,67.1,52.1,63.38,63.16
73.75,64.9,52.0,71.2,51.4,56.6,66.24,62.3
69.12,59.86,66.5,53.6,68.4,60.3,60.24,62.57
59.5,65.0,65.2,64.9,51.6,58.1,65.48,61.4
68.88,74.62,73.3,62.8,60.0,64.7,63.62,66.84
64.5,73.0,61.7,71.4,69.2,72.3,62.38,67.78
62.5,68.57,73.2,64.4,60.0,64.7,63.76,65.3
58.0,54.0,63.0,58.9,63.1,78.1,65.57,62.95
69.5,73.43,61.8,54.7,68.9,66.6,62.81,65.39
57.0,58.57,58.9,66.0,60.3,68.3,62.19,61.61
65.12,66.76,74.0,59.5,73.5,60.5,57.48,65.27
80.12,65.24,60.2,68.0,68.0,68.0,64.14,67.67
76.75,56.52,64.6,72.2,51.4,59.3,57.95,62.68
67.5,58.0,75.6,56.0,65.8,51.8,62.0,62.39
67.0,61.48,76.7,72.3,71.9,62.2,62.81,67.77
59.88,58.19,61.4,67.0,55.0,61.7,61.71,60.7
72.38,55.52,66.0,57.4,62.5,63.2,63.57,62.94
72.38,69.33,69.5,72.7,61.8,58.7,65.29,67.1
57.0,62.29,54.3,63.4,64.9,73.4,57.76,61.86
71.5,65.67,63.3,59.7,65.4,55.1,63.57,63.46
56.5,65.52,59.9,60.4,67.5,52.8,62.95,60.8
68.88,59.9,72.7,60.9,72.4,63.0,57.33,65.02
64.0,62.76,62.2,68.2,64.5,61.5,66.57,64.25
63.88,66.71,61.6,66.2,60.4,59.0,56.57,62.05
59.38,68.38,56.1,57.0,64.3,68.8,65.57,62.79
79.38,60.0,59.8,70.1,60.8,65.8,65.43,65.9
71.5,62.43,55.8,59.9,60.4,73.7,59.52,63.32
73.62,67.52,60.7,68.0,60.8,58.9,63.43,64.71
62.25,68.1,67.3,55.1,60.6,63.4,60.86,62.51
71.38,70.0,58.1,62.8,60.0,66.0,61.95,64.32
72.38,64.38,65.0,60.9,68.8,69.0,67.29,66.82
67.25,66.95,57.8,56.1,53.5,69.1,72.14,63.26
59.25,55.19,62.4,63.1,70.2,68.6,65.81,63.51
50.62,60.86,57.2,68.3,69.3,77.0,59.95,63.32
64.0,67.24,67.2,64.3,57.1,51.1,67.48,62.63
67.62,64.33,65.3,70.9,59.8,47.2,54.29,61.35
64.38,60.38,60.2,70.7,61.9,60.6,63.9,63.15
69.62,63.62,61.1,68.3,66.0,69.8,68.76,66.74
59.5,65.33,72.0,76.8,66.6,62.5,61.9,66.38
61.5,62.71,69.2,62.5,58.0,53.8,57.81,60.79
60.62,62.24,63.9,72.3,66.2,76.9,70.1,67.47
62.12,53.48,56.5,60.4,55.6,63.4,56.29,58.26
67.12,69.14,57.1,71.7,67.4,67.0,67.9,66.77
73.12,58.52,67.6,66.2,63.1,57.3,62.33,64.03
61.12,67.52,58.1,60.4,63.7,72.5,70.33,64.81
61.62,67.95,68.3,68.0,52.8,54.8,69.38,63.27
63.38,54.43,49.2,65.7,85.9,61.7,64.81,63.59
62.38,65.48,69.9,64.4,67.5,70.5,72.1,67.46
53.5,63.67,55.1,74.2,62.2,57.0,67.71,61.91
49.25,70.62,75.6,59.4,62.1,63.6,59.05,62.8
65.25,68.24,73.2,71.1,62.5,68.5,71.1,68.55
83.25,70.81,63.4,69.8,64.7,63.5,68.57,69.15
61.12,70.33,60.9,62.4,66.1,60.7,60.43,63.14
50.75,66.81,73.1,56.9,52.7,63.8,65.9,61.42
62.75,60.1,63.7,65.1,59.6,57.8,66.43,62.21
75.88,69.52,78.2,69.9,67.1,53.4,58.62,67.52
62.62,64.86,58.9,62.2,63.7,57.0,59.86,61.31
65.62,63.67,64.2,68.7,51.4,69.1,56.76,62.78
57.38,65.38,59.6,58.7,59.3,71.2,63.29,62.12
68.75,66.0,56.2,61.0,53.6,62.4,61.24,61.31
62.62,67.9,69.8,56.8,67.4,68.1,60.95,64.8
67.12,62.67,62.1,69.9,61.6,63.5,59.62,63.79
57.0,58.05,69.1,54.7,59.7,59.5,55.76,59.12
50.38,63.95,68.1,76.2,59.7,56.8,65.62,62.96
69.25,61.95,46.6,68.0,64.7,65.5,65.86,63.12
73.25,57.19,72.6,69.3,75.1,63.3,63.38,67.73
80.75,65.81,58.8,75.7,62.7,66.6,64.62,67.85
73.75,65.1,64.6,58.9,55.8,57.4,69.24,63.54
62.25,60.62,58.4,56.4,71.5,73.1,66.38,64.09
77.25,65.95,61.6,59.6,70.3,72.6,69.29,68.08
71.25,55.05,62.2,65.5,63.3,65.6,65.0,63.99
59.62,72.9,66.3,53.7,63.1,63.5,73.62,64.68
66.62,71.67,71.6,62.6,64.4,69.6,59.95,66.63
65.38,59.33,56.5,56.7,63.6,68.7,62.52,61.82
61.75,62.1,66.0,67.3,59.7,71.7,56.19,63.53
60.25,72.14,68.3,63.5,78.5,64.0,65.86,67.51
63.88,66.81,58.7,64.5,73.3,56.1,61.76,63.58
68.25,60.76,62.7,60.0,70.4,62.0,62.52,63.81
70.5,63.71,50.3,59.5,69.0,63.2,58.05,62.04
60.5,61.0,66.4,61.9,64.5,65.8,60.38,62.93
58.75,64.9,50.6,65.1,53.6,60.2,68.81,60.28
61.5,61.48,53.2,60.8,74.1,71.2,58.1,62.91
69.0,62.1,56.9,59.6,74.8,56.2,66.1,63.53
70.5,60.05,63.1,66.2,67.7,66.2,67.48,65.89
57.38,67.24,65.7,55.6,68.9,59.9,63.14,62.55
74.0,63.52,68.8,57.8,67.4,67.9,64.76,66.31
73.0,69.24,66.2,62.9,55.8,64.5,65.38,65.29
60.62,63.43,59.1,63.9,72.1,66.8,62.1,64.01
59.12,60.19,59.4,60.9,54.8,69.6,68.81,61.83
77.5,64.62,68.0,76.3,63.9,71.5,61.38,69.03
69.5,64.43,64.5,63.7,57.8,61.6,64.33,63.69
64.12,65.67,59.8,59.5,71.7,66.4,59.38,63.8
73.75,60.0,64.3,62.9,56.6,65.1,67.71,64.34
76.38,58.86,65.2,84.4,73.8,68.0,61.81,69.78
49.0,64.67,63.4,62.4,64.3,65.8,59.81,61.34
59.88,63.14,57.6,63.5,62.9,58.7,68.76,62.07
70.5,63.76,68.1,68.1,64.9,62.6,63.57,65.93
68.5,61.81,63.5,51.9,57.5,69.8,62.76,62.25
61.25,68.71,68.3,65.2,56.1,72.5,64.29,65.19
65.0,55.05,63.2,67.2,59.6,59.1,67.43,62.37
77.38,68.62,70.6,66.3,69.0,59.3,68.57,68.54
67.5,67.71,68.7,60.8,64.5,65.8,62.05,65.29
67.38,60.29,54.5,71.1,53.2,51.6,64.57,60.38
68.25,63.33,44.2,54.4,63.8,65.8,65.57,60.76
61.0,60.62,62.4,61.1,58.6,58.0,66.71,61.2
58.75,65.81,69.2,61.4,64.4,68.1,63.9,64.51
64.38,66.9,64.3,66.4,64.5,56.3,65.86,64.09
69.62,65.57,66.5,53.7,63.1,56.7,67.81,63.29
62.62,57.33,65.7,54.4,62.3,58.2,68.05,61.23
55.5,57.43,69.2,67.0,60.3,56.9,56.1,60.35
50.62,64.52,63.3,66.1,68.3,65.6,52.24,61.53
64.38,68.81,64.1,58.2,62.7,49.9,67.19,62.18
76.12,57.1,64.7,59.3,68.8,60.0,68.38,64.91
63.25,63.62,65.4,73.4,60.8,62.7,64.9,64.87
61.38,58.1,73.7,67.3,67.1,73.1,63.43,66.3
71.62,65.38,60.9,61.8,50.9,56.0,62.62,61.32
83.38,57.57,62.8,68.9,57.5,56.9,62.24,64.18
67.25,62.52,72.4,69.1,61.8,71.0,60.24,66.33
64.62,67.05,56.1,76.0,62.7,51.6,65.33,63.34
50.38,57.95,61.7,69.0,66.7,66.4,64.05,62.31
57.25,60.67,75.2,50.5,52.4,67.4,66.14,61.37
51.0,61.57,68.9,52.3,58.4,71.6,58.14,60.27
63.38,62.76,74.0,66.5,66.4,54.4,65.48,64.7
62.25,64.71,63.8,61.6,67.8,70.7,65.48,65.19
57.88,66.24,66.9,61.5,66.5,62.4,69.67,64.44
61.75,66.24,65.0,55.6,58.8,77.4,58.71,63.36
65.0,70.43,63.1,66.4,67.3,67.8,62.14,66.02
60.75,59.33,60.5,66.9,74.0,70.1,56.43,64.0
60.88,55.33,61.6,62.9,70.3,53.3,62.86,61.02
61.75,68.0,58.7,62.6,64.4,68.1,62.52,63.72
61.0,65.24,70.7,66.8,58.8,76.9,54.43,64.84
71.38,65.43,64.0,65.7,53.6,55.0,71.19,63.76
56.0,66.81,63.0,57.7,64.9,66.1,63.19,62.53
66.38,64.43,64.7,51.4,56.2,60.6,65.86,61.37
64.25,65.71,63.8,63.3,60.6,59.5,63.62,62.97
68.0,62.52,57.9,67.5,58.7,70.8,65.76,64.46
71.75,59.57,60.6,71.4,64.7,58.3,57.57,63.41
63.0,63.24,75.6,65.5,54.6,64.7,68.81,65.06
65.5,60.76,63.0,52.7,70.8,58.4,70.57,63.1
64.62,60.1,56.8,54.8,63.1,51.5,67.14,59.72
59.75,62.1,63.7,63.5,64.3,58.8,60.95,61.87
59.5,58.14,64.9,61.1,66.5,64.6,65.81,62.94
65.5,63.48,71.7,64.0,66.2,66.6,67.38,66.41
72.25,63.19,67.9,63.8,59.2,62.7,68.95,65.43
61.38,64.14,83.2,67.9,68.0,74.3,60.24,68.45
58.75,58.57,77.7,64.9,74.0,56.5,60.86,64.47
70.5,59.9,73.5,59.6,64.8,65.1,65.14,65.51
66.0,68.57,72.4,68.7,76.8,51.5,67.24,67.32
62.62,61.95,58.9,65.1,55.3,64.0,60.62,61.21
78.0,65.95,74.0,62.9,59.7,71.4,67.52,68.5
61.12,70.33,78.5,75.2,68.9,54.7,57.9,66.67
62.12,67.9,65.2,64.3,66.7,63.5,59.76,64.21
60.12,66.1,72.6,69.3,70.0,65.6,66.1,67.12
72.12,71.0,61.8,60.9,59.2,64.0,67.71,65.25
59.75,62.19,60.6,75.6,53.1,64.3,68.38,63.42
54.62,59.05,74.6,56.4,61.9,60.9,72.62,62.87
60.38,66.95,63.9,74.8,75.8,70.0,58.0,67.12
56.12,63.62,60.6,67.5,60.7,59.6,56.62,60.68
65.25,56.29,64.4,68.7,68.9,64.4,65.14,64.73
73.5,62.48,70.6,66.5,49.0,68.3,60.0,64.34
64.0,63.33,74.6,68.8,65.8,62.5,65.29,66.33
66.88,67.52,49.8,60.6,71.7,53.1,56.1,60.81
66.12,71.52,52.4,59.9,64.2,67.5,63.57,63.6
67.12,76.86,52.2,66.4,59.2,58.0,65.76,63.65
70.75,66.48,62.2,68.0,62.4,61.9,63.19,64.99
73.75,62.33,66.2,62.0,55.2,56.6,65.71,63.11
62.5,68.38,67.2,60.8,55.5,60.7,67.14,63.17
71.25,56.05,53.5,64.1,62.7,55.3,61.9,60.69
57.12,67.38,64.4,67.9,60.2,64.1,63.52,63.52
76.38,64.43,79.8,62.8,56.9,69.7,61.95,67.42
53.12,61.76,72.8,53.2,69.2,57.3,62.48,61.41
64.75,63.1,56.1,66.8,57.6,50.4,60.14,59.84
57.62,62.67,67.5,73.3,70.7,65.7,67.57,66.44
65.62,68.33,66.2,64.5,72.0,72.7,70.19,68.51
64.38,67.1,56.3,62.2,57.6,68.3,68.67,63.51
52.62,72.43,60.5,55.7,65.6,64.7,56.52,61.15
60.75,65.38,57.9,54.4,55.4,65.1,62.52,60.21
72.12,64.29,64.5,61.4,69.8,63.5,63.48,65.58
73.62,57.33,74.3,68.9,59.2,59.9,70.52,66.25
78.5,69.0,65.6,71.4,63.1,54.6,59.48,65.95
70.0,58.24,55.4,61.4,61.6,61.7,62.38,61.53
50.12,61.95,58.5,70.2,68.3,73.3,67.43,64.26
60.62,62.29,62.1,53.1,70.0,75.0,63.33,63.78
61.5,66.29,66.1,60.4,67.9,59.3,65.57,63.87
72.88,62.43,43.7,58.1,58.2,56.9,60.33,58.93
61.0,63.62,59.7,66.8,59.5,67.3,65.29,63.31
62.75,59.48,77.6,64.1,57.4,60.1,62.81,63.46
57.88,65.38,63.4,66.7,64.1,69.8,55.9,63.31
65.25,67.57,62.0,60.3,62.0,68.2,63.05,64.05
55.0,71.19,64.9,58.5,63.8,65.8,66.33,63.65
80.88,59.71,50.8,72.0,57.5,60.5,55.33,62.39
57.38,68.95,61.8,67.9,58.8,67.6,62.43,63.55
67.0,69.29,70.4,68.0,64.8,51.2,62.38,64.72
67.88,64.38,70.3,74.6,57.2,52.2,64.9,64.49
67.0,65.29,60.3,69.3,57.3,63.5,59.24,63.13
88.5,65.9,58.6,65.6,58.6,62.4,69.24,66.98
67.88,63.95,69.4,60.4,71.2,55.5,56.43,63.54
54.12,66.71,61.8,75.1,67.7,79.2,62.76,66.77
59.0,65.24,68.3,66.5,60.4,58.3,65.1,63.26
59.38,70.71,62.4,69.8,55.4,67.2,72.71,65.37
62.5,58.52,52.0,74.9,56.3,66.7,64.19,62.16
