Inconsistencies Report
Generated: 2026-07-08 21:58:41

Dependent Inconsistencies:
  None found.

Independent Inconsistencies:
  ESU10102 | ESU10103 | Corr=0.00 | Count=802 | 26.7%
  GRC10104 | POL10103 | Corr=0.01 | Count=822 | 27.4%
  GRC10104 | POL10105 | Corr=-0.01 | Count=796 | 26.5%
  GRC10104 | POL10106 | Corr=-0.01 | Count=817 | 27.2%
  GRC10104 | POL10108 | Corr=0.01 | Count=780 | 26.0%
  GRC10104 | POL10109 | Corr=0.02 | Count=832 | 27.7%
  GRC10104 | REG10102 | Corr=0.02 | Count=852 | 28.4%
  GRC10104 | REG10103 | Corr=0.02 | Count=813 | 27.1%
  GRC10104 | REG10105 | Corr=-0.00 | Count=815 | 27.2%
  GRC10104 | REG10106 | Corr=0.00 | Count=788 | 26.3%
  GRC10104 | REG10108 | Corr=-0.04 | Count=752 | 25.1%
  GRC10104 | REG10109 | Corr=0.01 | Count=794 | 26.5%
  GRC10104 | ETI10102 | Corr=-0.00 | Count=795 | 26.5%
  GRC10104 | ETI10103 | Corr=-0.01 | Count=789 | 26.3%
  GRC10104 | ETI10105 | Corr=0.01 | Count=849 | 28.3%
  GRC10104 | ETI10106 | Corr=0.02 | Count=807 | 26.9%
  GRC10104 | ETI10108 | Corr=0.01 | Count=821 | 27.4%
  GRC10104 | ETI10109 | Corr=0.01 | Count=835 | 27.8%
  GRC10104 | CGV10102 | Corr=0.01 | Count=839 | 28.0%
  GRC10104 | CGV10103 | Corr=-0.00 | Count=814 | 27.1%
  GRC10104 | CGV10105 | Corr=-0.05 | Count=805 | 26.8%
  GRC10104 | CGV10106 | Corr=-0.03 | Count=673 | 22.4%
  GRC10104 | CGV10108 | Corr=0.05 | Count=845 | 28.2%
  GRC10104 | CGV10109 | Corr=-0.03 | Count=771 | 25.7%
  GRC10104 | IGV10102 | Corr=-0.00 | Count=839 | 28.0%
  GRC10104 | IGV10103 | Corr=-0.02 | Count=815 | 27.2%
  GRC10104 | IGV10105 | Corr=-0.01 | Count=788 | 26.3%
  GRC10104 | IGV10106 | Corr=0.00 | Count=838 | 27.9%
  GRC10104 | IGV10108 | Corr=-0.02 | Count=796 | 26.5%
  GRC10104 | IGV10109 | Corr=-0.03 | Count=817 | 27.2%
  GRC10104 | CPI10102 | Corr=0.01 | Count=778 | 25.9%
  GRC10104 | CPI10103 | Corr=0.00 | Count=828 | 27.6%
  GRC10104 | CPI10105 | Corr=-0.01 | Count=838 | 27.9%
  GRC10104 | CPI10106 | Corr=0.01 | Count=797 | 26.6%
  GRC10104 | CPI10108 | Corr=-0.01 | Count=783 | 26.1%
  GRC10104 | CPI10109 | Corr=-0.02 | Count=790 | 26.3%
  GRC10106 | GRC10107 | Corr=-0.01 | Count=777 | 25.9%
  GRC10106 | GRC10109 | Corr=-0.01 | Count=823 | 27.4%
  GRC10106 | GRC10110 | Corr=0.00 | Count=803 | 26.8%
  GRC10106 | ERM10102 | Corr=0.03 | Count=821 | 27.4%
  GRC10106 | ERM10103 | Corr=-0.02 | Count=879 | 29.3%
  GRC10106 | ERM10105 | Corr=0.01 | Count=804 | 26.8%
  GRC10106 | ERM10106 | Corr=0.00 | Count=812 | 27.1%
  GRC10106 | ERM10108 | Corr=-0.02 | Count=826 | 27.5%
  GRC10106 | ERM10109 | Corr=0.01 | Count=798 | 26.6%
  GRC10106 | AUD10102 | Corr=-0.02 | Count=796 | 26.5%
  GRC10106 | AUD10103 | Corr=0.01 | Count=788 | 26.3%
  GRC10106 | AUD10105 | Corr=-0.00 | Count=807 | 26.9%
  GRC10106 | AUD10106 | Corr=0.04 | Count=789 | 26.3%
  GRC10106 | AUD10108 | Corr=0.02 | Count=810 | 27.0%
  GRC10106 | AUD10109 | Corr=0.00 | Count=793 | 26.4%
  GRC10106 | POL10102 | Corr=-0.00 | Count=770 | 25.7%
  GRC10106 | POL10103 | Corr=-0.01 | Count=818 | 27.3%
  GRC10106 | POL10105 | Corr=0.00 | Count=794 | 26.5%
  GRC10106 | POL10106 | Corr=-0.01 | Count=807 | 26.9%
  GRC10106 | POL10108 | Corr=-0.01 | Count=814 | 27.1%
  GRC10106 | POL10109 | Corr=-0.02 | Count=762 | 25.4%
  GRC10106 | REG10102 | Corr=0.02 | Count=839 | 28.0%
  GRC10106 | REG10103 | Corr=0.01 | Count=807 | 26.9%
  GRC10106 | REG10105 | Corr=0.01 | Count=803 | 26.8%
  GRC10106 | REG10106 | Corr=-0.00 | Count=804 | 26.8%
  GRC10106 | REG10108 | Corr=0.01 | Count=808 | 26.9%
  GRC10106 | REG10109 | Corr=-0.01 | Count=797 | 26.6%
  GRC10106 | ETI10102 | Corr=0.01 | Count=815 | 27.2%
  GRC10106 | ETI10103 | Corr=0.01 | Count=828 | 27.6%
  GRC10106 | ETI10105 | Corr=0.00 | Count=814 | 27.1%
  GRC10106 | ETI10106 | Corr=-0.01 | Count=799 | 26.6%
  GRC10106 | ETI10108 | Corr=-0.03 | Count=787 | 26.2%
  GRC10106 | ETI10109 | Corr=-0.03 | Count=773 | 25.8%
  GRC10106 | CGV10102 | Corr=0.02 | Count=811 | 27.0%
  GRC10106 | CGV10103 | Corr=0.03 | Count=824 | 27.5%
  GRC10106 | CGV10105 | Corr=0.02 | Count=891 | 29.7%
  GRC10106 | CGV10106 | Corr=0.00 | Count=790 | 26.3%
  GRC10106 | CGV10108 | Corr=-0.02 | Count=816 | 27.2%
  GRC10106 | CGV10109 | Corr=0.03 | Count=848 | 28.3%
  GRC10106 | IGV10102 | Corr=0.01 | Count=839 | 28.0%
  GRC10106 | IGV10103 | Corr=-0.00 | Count=829 | 27.6%
  GRC10106 | IGV10105 | Corr=-0.02 | Count=810 | 27.0%
  GRC10106 | IGV10106 | Corr=-0.01 | Count=782 | 26.1%
  GRC10106 | IGV10108 | Corr=-0.01 | Count=852 | 28.4%
  GRC10106 | IGV10109 | Corr=0.02 | Count=840 | 28.0%
  GRC10106 | CPI10102 | Corr=-0.01 | Count=808 | 26.9%
  GRC10106 | CPI10103 | Corr=-0.05 | Count=747 | 24.9%
  GRC10106 | CPI10105 | Corr=-0.00 | Count=841 | 28.0%
  GRC10106 | CPI10106 | Corr=0.02 | Count=849 | 28.3%
  GRC10106 | CPI10108 | Corr=-0.03 | Count=791 | 26.4%
  GRC10106 | CPI10109 | Corr=-0.01 | Count=826 | 27.5%
  GRC10107 | GRC10109 | Corr=-0.03 | Count=833 | 27.8%
  GRC10107 | GRC10110 | Corr=0.01 | Count=810 | 27.0%
  GRC10107 | ERM10102 | Corr=-0.00 | Count=816 | 27.2%
  GRC10107 | ERM10103 | Corr=-0.01 | Count=784 | 26.1%
  GRC10107 | ERM10105 | Corr=0.02 | Count=849 | 28.3%
  GRC10107 | ERM10106 | Corr=0.02 | Count=841 | 28.0%
  GRC10107 | ERM10108 | Corr=0.01 | Count=751 | 25.0%
  GRC10107 | ERM10109 | Corr=0.00 | Count=804 | 26.8%
  GRC10107 | AUD10102 | Corr=-0.01 | Count=827 | 27.6%
  GRC10107 | AUD10103 | Corr=-0.00 | Count=834 | 27.8%
  GRC10107 | AUD10105 | Corr=-0.00 | Count=830 | 27.7%
  GRC10107 | AUD10106 | Corr=-0.05 | Count=790 | 26.3%
  GRC10107 | AUD10108 | Corr=0.01 | Count=866 | 28.9%
  GRC10107 | AUD10109 | Corr=-0.01 | Count=788 | 26.3%
  GRC10107 | POL10102 | Corr=-0.04 | Count=773 | 25.8%
  GRC10107 | POL10103 | Corr=0.05 | Count=843 | 28.1%
  GRC10107 | POL10105 | Corr=0.02 | Count=804 | 26.8%
  GRC10107 | POL10106 | Corr=0.03 | Count=822 | 27.4%
  GRC10107 | POL10108 | Corr=-0.00 | Count=842 | 28.1%
  GRC10107 | POL10109 | Corr=-0.01 | Count=795 | 26.5%
  GRC10107 | REG10102 | Corr=0.01 | Count=780 | 26.0%
  GRC10107 | REG10103 | Corr=0.00 | Count=804 | 26.8%
  GRC10107 | REG10105 | Corr=-0.01 | Count=783 | 26.1%
  GRC10107 | REG10106 | Corr=0.02 | Count=813 | 27.1%
  GRC10107 | REG10108 | Corr=0.01 | Count=781 | 26.0%
  GRC10107 | REG10109 | Corr=-0.01 | Count=802 | 26.7%
  GRC10107 | ETI10102 | Corr=0.01 | Count=799 | 26.6%
  GRC10107 | ETI10103 | Corr=-0.04 | Count=812 | 27.1%
  GRC10107 | ETI10105 | Corr=0.00 | Count=813 | 27.1%
  GRC10107 | ETI10106 | Corr=-0.00 | Count=800 | 26.7%
  GRC10107 | ETI10108 | Corr=-0.00 | Count=796 | 26.5%
  GRC10107 | ETI10109 | Corr=0.02 | Count=812 | 27.1%
  GRC10107 | CGV10102 | Corr=0.02 | Count=855 | 28.5%
  GRC10107 | CGV10103 | Corr=0.01 | Count=795 | 26.5%
  GRC10107 | CGV10105 | Corr=0.01 | Count=769 | 25.6%
  GRC10107 | CGV10106 | Corr=0.00 | Count=823 | 27.4%
  GRC10107 | CGV10108 | Corr=-0.00 | Count=799 | 26.6%
  GRC10107 | CGV10109 | Corr=-0.01 | Count=813 | 27.1%
  GRC10107 | IGV10102 | Corr=-0.01 | Count=868 | 28.9%
  GRC10107 | IGV10103 | Corr=0.03 | Count=863 | 28.8%
  GRC10107 | IGV10105 | Corr=-0.02 | Count=770 | 25.7%
  GRC10107 | IGV10106 | Corr=0.03 | Count=844 | 28.1%
  GRC10107 | IGV10108 | Corr=0.01 | Count=834 | 27.8%
  GRC10107 | IGV10109 | Corr=-0.00 | Count=827 | 27.6%
  GRC10107 | CPI10102 | Corr=-0.03 | Count=784 | 26.1%
  GRC10107 | CPI10103 | Corr=-0.01 | Count=800 | 26.7%
  GRC10107 | CPI10105 | Corr=-0.00 | Count=829 | 27.6%
  GRC10107 | CPI10106 | Corr=-0.00 | Count=798 | 26.6%
  GRC10107 | CPI10108 | Corr=0.02 | Count=817 | 27.2%
  GRC10107 | CPI10109 | Corr=-0.01 | Count=830 | 27.7%
  GRC10109 | GRC10110 | Corr=0.03 | Count=842 | 28.1%
  GRC10109 | ERM10102 | Corr=-0.04 | Count=785 | 26.2%
  GRC10109 | ERM10103 | Corr=0.03 | Count=834 | 27.8%
  GRC10109 | ERM10105 | Corr=-0.01 | Count=820 | 27.3%
  GRC10109 | ERM10106 | Corr=0.02 | Count=790 | 26.3%
  GRC10109 | ERM10108 | Corr=-0.01 | Count=799 | 26.6%
  GRC10109 | ERM10109 | Corr=0.01 | Count=783 | 26.1%
  GRC10109 | AUD10102 | Corr=-0.02 | Count=786 | 26.2%
  GRC10109 | AUD10103 | Corr=0.02 | Count=772 | 25.7%
  GRC10109 | AUD10105 | Corr=-0.01 | Count=842 | 28.1%
  GRC10109 | AUD10106 | Corr=0.01 | Count=805 | 26.8%
  GRC10109 | AUD10108 | Corr=-0.03 | Count=806 | 26.9%
  GRC10109 | AUD10109 | Corr=0.02 | Count=805 | 26.8%
  GRC10109 | POL10102 | Corr=-0.00 | Count=810 | 27.0%
  GRC10109 | POL10103 | Corr=-0.01 | Count=805 | 26.8%
  GRC10109 | POL10105 | Corr=-0.02 | Count=811 | 27.0%
  GRC10109 | POL10106 | Corr=-0.01 | Count=807 | 26.9%
  GRC10109 | POL10108 | Corr=0.01 | Count=799 | 26.6%
  GRC10109 | POL10109 | Corr=-0.03 | Count=783 | 26.1%
  GRC10109 | REG10102 | Corr=0.00 | Count=829 | 27.6%
  GRC10109 | REG10103 | Corr=-0.00 | Count=831 | 27.7%
  GRC10109 | REG10105 | Corr=-0.02 | Count=785 | 26.2%
  GRC10109 | REG10106 | Corr=-0.01 | Count=812 | 27.1%
  GRC10109 | REG10108 | Corr=-0.02 | Count=777 | 25.9%
  GRC10109 | REG10109 | Corr=0.00 | Count=779 | 26.0%
  GRC10109 | ETI10102 | Corr=0.02 | Count=812 | 27.1%
  GRC10109 | ETI10103 | Corr=-0.01 | Count=796 | 26.5%
  GRC10109 | ETI10105 | Corr=-0.05 | Count=788 | 26.3%
  GRC10109 | ETI10106 | Corr=-0.02 | Count=800 | 26.7%
  GRC10109 | ETI10108 | Corr=0.01 | Count=800 | 26.7%
  GRC10109 | ETI10109 | Corr=-0.01 | Count=813 | 27.1%
  GRC10109 | CGV10102 | Corr=0.00 | Count=866 | 28.9%
  GRC10109 | CGV10103 | Corr=-0.00 | Count=851 | 28.4%
  GRC10109 | CGV10105 | Corr=0.01 | Count=825 | 27.5%
  GRC10109 | CGV10106 | Corr=0.01 | Count=823 | 27.4%
  GRC10109 | CGV10108 | Corr=0.02 | Count=782 | 26.1%
  GRC10109 | CGV10109 | Corr=0.03 | Count=811 | 27.0%
  GRC10109 | IGV10102 | Corr=0.01 | Count=813 | 27.1%
  GRC10109 | IGV10103 | Corr=-0.03 | Count=785 | 26.2%
  GRC10109 | IGV10105 | Corr=0.01 | Count=815 | 27.2%
  GRC10109 | IGV10106 | Corr=-0.02 | Count=784 | 26.1%
  GRC10109 | IGV10108 | Corr=-0.01 | Count=791 | 26.4%
  GRC10109 | IGV10109 | Corr=-0.02 | Count=835 | 27.8%
  GRC10109 | CPI10102 | Corr=0.03 | Count=831 | 27.7%
  GRC10109 | CPI10103 | Corr=-0.00 | Count=834 | 27.8%
  GRC10109 | CPI10105 | Corr=-0.03 | Count=816 | 27.2%
  GRC10109 | CPI10106 | Corr=0.02 | Count=818 | 27.3%
  GRC10109 | CPI10108 | Corr=0.01 | Count=818 | 27.3%
  GRC10109 | CPI10109 | Corr=0.01 | Count=793 | 26.4%
  GRC10110 | ERM10102 | Corr=0.03 | Count=851 | 28.4%
  GRC10110 | ERM10103 | Corr=0.01 | Count=809 | 27.0%
  GRC10110 | ERM10105 | Corr=-0.04 | Count=781 | 26.0%
  GRC10110 | ERM10106 | Corr=-0.01 | Count=804 | 26.8%
  GRC10110 | ERM10108 | Corr=-0.02 | Count=781 | 26.0%
  GRC10110 | ERM10109 | Corr=0.01 | Count=838 | 27.9%
  GRC10110 | AUD10102 | Corr=-0.01 | Count=792 | 26.4%
  GRC10110 | AUD10103 | Corr=-0.03 | Count=775 | 25.8%
  GRC10110 | AUD10105 | Corr=-0.02 | Count=805 | 26.8%
  GRC10110 | AUD10106 | Corr=0.01 | Count=839 | 28.0%
  GRC10110 | AUD10108 | Corr=-0.03 | Count=809 | 27.0%
  GRC10110 | AUD10109 | Corr=-0.00 | Count=805 | 26.8%
  GRC10110 | POL10102 | Corr=-0.02 | Count=786 | 26.2%
  GRC10110 | POL10103 | Corr=-0.02 | Count=757 | 25.2%
  GRC10110 | POL10105 | Corr=-0.02 | Count=774 | 25.8%
  GRC10110 | POL10106 | Corr=-0.02 | Count=800 | 26.7%
  GRC10110 | POL10108 | Corr=-0.02 | Count=807 | 26.9%
  GRC10110 | POL10109 | Corr=-0.02 | Count=812 | 27.1%
  GRC10110 | REG10102 | Corr=0.03 | Count=819 | 27.3%
  GRC10110 | REG10103 | Corr=0.04 | Count=834 | 27.8%
  GRC10110 | REG10105 | Corr=0.02 | Count=822 | 27.4%
  GRC10110 | REG10106 | Corr=0.00 | Count=822 | 27.4%
  GRC10110 | REG10108 | Corr=0.01 | Count=798 | 26.6%
  GRC10110 | REG10109 | Corr=-0.00 | Count=814 | 27.1%
  GRC10110 | ETI10102 | Corr=-0.00 | Count=780 | 26.0%
  GRC10110 | ETI10103 | Corr=0.01 | Count=836 | 27.9%
  GRC10110 | ETI10105 | Corr=0.03 | Count=783 | 26.1%
  GRC10110 | ETI10106 | Corr=-0.01 | Count=839 | 28.0%
  GRC10110 | ETI10108 | Corr=0.01 | Count=798 | 26.6%
  GRC10110 | ETI10109 | Corr=0.01 | Count=811 | 27.0%
  GRC10110 | CGV10102 | Corr=-0.02 | Count=804 | 26.8%
  GRC10110 | CGV10103 | Corr=0.01 | Count=829 | 27.6%
  GRC10110 | CGV10105 | Corr=-0.03 | Count=786 | 26.2%
  GRC10110 | CGV10106 | Corr=0.01 | Count=785 | 26.2%
  GRC10110 | CGV10108 | Corr=-0.01 | Count=819 | 27.3%
  GRC10110 | CGV10109 | Corr=-0.01 | Count=823 | 27.4%
  GRC10110 | IGV10102 | Corr=-0.00 | Count=796 | 26.5%
  GRC10110 | IGV10103 | Corr=-0.03 | Count=797 | 26.6%
  GRC10110 | IGV10105 | Corr=0.01 | Count=827 | 27.6%
  GRC10110 | IGV10106 | Corr=0.01 | Count=851 | 28.4%
  GRC10110 | IGV10108 | Corr=-0.04 | Count=796 | 26.5%
  GRC10110 | IGV10109 | Corr=-0.00 | Count=818 | 27.3%
  GRC10110 | CPI10102 | Corr=0.04 | Count=881 | 29.4%
  GRC10110 | CPI10103 | Corr=0.00 | Count=826 | 27.5%
  GRC10110 | CPI10105 | Corr=0.01 | Count=799 | 26.6%
  GRC10110 | CPI10106 | Corr=0.00 | Count=815 | 27.2%
  GRC10110 | CPI10108 | Corr=-0.01 | Count=812 | 27.1%
  GRC10110 | CPI10109 | Corr=0.01 | Count=792 | 26.4%
  ERM10102 | ERM10103 | Corr=-0.03 | Count=792 | 26.4%
  ERM10102 | ERM10105 | Corr=0.01 | Count=819 | 27.3%
  ERM10102 | ERM10106 | Corr=0.01 | Count=817 | 27.2%
  ERM10102 | ERM10108 | Corr=-0.03 | Count=791 | 26.4%
  ERM10102 | ERM10109 | Corr=0.01 | Count=822 | 27.4%
  ERM10102 | AUD10102 | Corr=0.03 | Count=814 | 27.1%
  ERM10102 | AUD10103 | Corr=0.01 | Count=838 | 27.9%
  ERM10102 | AUD10105 | Corr=-0.02 | Count=764 | 25.5%
  ERM10102 | AUD10106 | Corr=0.00 | Count=823 | 27.4%
  ERM10102 | AUD10108 | Corr=0.01 | Count=810 | 27.0%
  ERM10102 | AUD10109 | Corr=0.02 | Count=795 | 26.5%
  ERM10102 | POL10102 | Corr=0.00 | Count=839 | 28.0%
  ERM10102 | POL10103 | Corr=0.02 | Count=832 | 27.7%
  ERM10102 | POL10105 | Corr=-0.01 | Count=779 | 26.0%
  ERM10102 | POL10106 | Corr=-0.03 | Count=787 | 26.2%
  ERM10102 | POL10108 | Corr=0.00 | Count=795 | 26.5%
  ERM10102 | POL10109 | Corr=-0.02 | Count=771 | 25.7%
  ERM10102 | REG10102 | Corr=0.04 | Count=831 | 27.7%
  ERM10102 | REG10103 | Corr=-0.01 | Count=823 | 27.4%
  ERM10102 | REG10105 | Corr=-0.03 | Count=794 | 26.5%
  ERM10102 | REG10106 | Corr=-0.00 | Count=785 | 26.2%
  ERM10102 | REG10108 | Corr=-0.00 | Count=793 | 26.4%
  ERM10102 | REG10109 | Corr=-0.02 | Count=784 | 26.1%
  ERM10102 | ETI10102 | Corr=0.01 | Count=819 | 27.3%
  ERM10102 | ETI10103 | Corr=0.03 | Count=849 | 28.3%
  ERM10102 | ETI10105 | Corr=-0.01 | Count=819 | 27.3%
  ERM10102 | ETI10106 | Corr=0.01 | Count=814 | 27.1%
  ERM10102 | ETI10108 | Corr=-0.02 | Count=795 | 26.5%
  ERM10102 | ETI10109 | Corr=-0.00 | Count=838 | 27.9%
  ERM10102 | CGV10102 | Corr=0.03 | Count=828 | 27.6%
  ERM10102 | CGV10103 | Corr=0.04 | Count=835 | 27.8%
  ERM10102 | CGV10105 | Corr=-0.02 | Count=806 | 26.9%
  ERM10102 | CGV10106 | Corr=0.00 | Count=783 | 26.1%
  ERM10102 | CGV10108 | Corr=-0.01 | Count=799 | 26.6%
  ERM10102 | CGV10109 | Corr=0.01 | Count=819 | 27.3%
  ERM10102 | IGV10102 | Corr=0.00 | Count=792 | 26.4%
  ERM10102 | IGV10103 | Corr=0.03 | Count=868 | 28.9%
  ERM10102 | IGV10105 | Corr=0.00 | Count=805 | 26.8%
  ERM10102 | IGV10106 | Corr=-0.02 | Count=820 | 27.3%
  ERM10102 | IGV10108 | Corr=-0.02 | Count=807 | 26.9%
  ERM10102 | IGV10109 | Corr=0.00 | Count=792 | 26.4%
  ERM10102 | CPI10102 | Corr=-0.01 | Count=794 | 26.5%
  ERM10102 | CPI10103 | Corr=0.01 | Count=818 | 27.3%
  ERM10102 | CPI10105 | Corr=0.02 | Count=829 | 27.6%
  ERM10102 | CPI10106 | Corr=0.02 | Count=801 | 26.7%
  ERM10102 | CPI10108 | Corr=-0.01 | Count=838 | 27.9%
  ERM10102 | CPI10109 | Corr=-0.00 | Count=788 | 26.3%
  ERM10103 | ERM10105 | Corr=-0.01 | Count=767 | 25.6%
  ERM10103 | ERM10106 | Corr=-0.01 | Count=808 | 26.9%
  ERM10103 | ERM10108 | Corr=-0.02 | Count=748 | 24.9%
  ERM10103 | ERM10109 | Corr=0.00 | Count=820 | 27.3%
  ERM10103 | AUD10102 | Corr=0.02 | Count=791 | 26.4%
  ERM10103 | AUD10103 | Corr=0.00 | Count=805 | 26.8%
  ERM10103 | AUD10105 | Corr=-0.01 | Count=819 | 27.3%
  ERM10103 | AUD10106 | Corr=0.00 | Count=818 | 27.3%
  ERM10103 | AUD10108 | Corr=-0.01 | Count=785 | 26.2%
  ERM10103 | AUD10109 | Corr=-0.02 | Count=763 | 25.4%
  ERM10103 | POL10102 | Corr=-0.01 | Count=694 | 23.1%
  ERM10103 | POL10103 | Corr=-0.01 | Count=743 | 24.8%
  ERM10103 | POL10105 | Corr=-0.02 | Count=807 | 26.9%
  ERM10103 | POL10106 | Corr=-0.01 | Count=793 | 26.4%
  ERM10103 | POL10108 | Corr=0.03 | Count=837 | 27.9%
  ERM10103 | POL10109 | Corr=-0.00 | Count=811 | 27.0%
  ERM10103 | REG10102 | Corr=0.01 | Count=834 | 27.8%
  ERM10103 | REG10103 | Corr=0.02 | Count=806 | 26.9%
  ERM10103 | REG10105 | Corr=-0.02 | Count=783 | 26.1%
  ERM10103 | REG10106 | Corr=0.00 | Count=839 | 28.0%
  ERM10103 | REG10108 | Corr=-0.00 | Count=804 | 26.8%
  ERM10103 | REG10109 | Corr=0.03 | Count=854 | 28.5%
  ERM10103 | ETI10102 | Corr=-0.01 | Count=854 | 28.5%
  ERM10103 | ETI10103 | Corr=-0.03 | Count=779 | 26.0%
  ERM10103 | ETI10105 | Corr=0.01 | Count=847 | 28.2%
  ERM10103 | ETI10106 | Corr=-0.01 | Count=801 | 26.7%
  ERM10103 | ETI10108 | Corr=-0.02 | Count=781 | 26.0%
  ERM10103 | ETI10109 | Corr=0.01 | Count=807 | 26.9%
  ERM10103 | CGV10102 | Corr=0.02 | Count=812 | 27.1%
  ERM10103 | CGV10103 | Corr=-0.01 | Count=808 | 26.9%
  ERM10103 | CGV10105 | Corr=-0.02 | Count=799 | 26.6%
  ERM10103 | CGV10106 | Corr=-0.01 | Count=737 | 24.6%
  ERM10103 | CGV10108 | Corr=0.01 | Count=782 | 26.1%
  ERM10103 | CGV10109 | Corr=-0.01 | Count=781 | 26.0%
  ERM10103 | IGV10102 | Corr=0.01 | Count=805 | 26.8%
  ERM10103 | IGV10103 | Corr=0.01 | Count=818 | 27.3%
  ERM10103 | IGV10105 | Corr=0.02 | Count=835 | 27.8%
  ERM10103 | IGV10106 | Corr=-0.05 | Count=768 | 25.6%
  ERM10103 | IGV10108 | Corr=-0.02 | Count=766 | 25.5%
  ERM10103 | IGV10109 | Corr=0.01 | Count=798 | 26.6%
  ERM10103 | CPI10102 | Corr=-0.03 | Count=772 | 25.7%
  ERM10103 | CPI10103 | Corr=0.03 | Count=824 | 27.5%
  ERM10103 | CPI10105 | Corr=0.00 | Count=812 | 27.1%
  ERM10103 | CPI10106 | Corr=0.00 | Count=802 | 26.7%
  ERM10103 | CPI10108 | Corr=-0.00 | Count=846 | 28.2%
  ERM10103 | CPI10109 | Corr=-0.01 | Count=775 | 25.8%
  ERM10105 | ERM10106 | Corr=0.01 | Count=832 | 27.7%
  ERM10105 | ERM10108 | Corr=-0.01 | Count=812 | 27.1%
  ERM10105 | ERM10109 | Corr=-0.05 | Count=786 | 26.2%
  ERM10105 | AUD10102 | Corr=-0.00 | Count=824 | 27.5%
  ERM10105 | AUD10103 | Corr=-0.00 | Count=836 | 27.9%
  ERM10105 | AUD10105 | Corr=-0.01 | Count=814 | 27.1%
  ERM10105 | AUD10106 | Corr=0.01 | Count=831 | 27.7%
  ERM10105 | AUD10108 | Corr=0.03 | Count=834 | 27.8%
  ERM10105 | AUD10109 | Corr=0.01 | Count=810 | 27.0%
  ERM10105 | POL10102 | Corr=-0.03 | Count=794 | 26.5%
  ERM10105 | POL10103 | Corr=0.00 | Count=816 | 27.2%
  ERM10105 | POL10105 | Corr=-0.01 | Count=789 | 26.3%
  ERM10105 | POL10106 | Corr=0.02 | Count=798 | 26.6%
  ERM10105 | POL10108 | Corr=-0.02 | Count=778 | 25.9%
  ERM10105 | POL10109 | Corr=-0.00 | Count=823 | 27.4%
  ERM10105 | REG10102 | Corr=0.00 | Count=831 | 27.7%
  ERM10105 | REG10103 | Corr=-0.01 | Count=817 | 27.2%
  ERM10105 | REG10105 | Corr=-0.04 | Count=775 | 25.8%
  ERM10105 | REG10106 | Corr=-0.01 | Count=793 | 26.4%
  ERM10105 | REG10108 | Corr=-0.01 | Count=810 | 27.0%
  ERM10105 | REG10109 | Corr=0.01 | Count=834 | 27.8%
  ERM10105 | ETI10102 | Corr=0.04 | Count=802 | 26.7%
  ERM10105 | ETI10103 | Corr=0.00 | Count=781 | 26.0%
  ERM10105 | ETI10105 | Corr=0.02 | Count=804 | 26.8%
  ERM10105 | ETI10106 | Corr=-0.00 | Count=793 | 26.4%
  ERM10105 | ETI10108 | Corr=0.01 | Count=838 | 27.9%
  ERM10105 | ETI10109 | Corr=0.01 | Count=819 | 27.3%
  ERM10105 | CGV10102 | Corr=0.01 | Count=820 | 27.3%
  ERM10105 | CGV10103 | Corr=0.01 | Count=763 | 25.4%
  ERM10105 | CGV10105 | Corr=-0.00 | Count=780 | 26.0%
  ERM10105 | CGV10106 | Corr=-0.03 | Count=767 | 25.6%
  ERM10105 | CGV10108 | Corr=-0.01 | Count=783 | 26.1%
  ERM10105 | CGV10109 | Corr=0.02 | Count=831 | 27.7%
  ERM10105 | IGV10102 | Corr=-0.01 | Count=808 | 26.9%
  ERM10105 | IGV10103 | Corr=-0.02 | Count=788 | 26.3%
  ERM10105 | IGV10105 | Corr=0.02 | Count=822 | 27.4%
  ERM10105 | IGV10106 | Corr=-0.00 | Count=807 | 26.9%
  ERM10105 | IGV10108 | Corr=-0.02 | Count=797 | 26.6%
  ERM10105 | IGV10109 | Corr=0.02 | Count=854 | 28.5%
  ERM10105 | CPI10102 | Corr=0.05 | Count=824 | 27.5%
  ERM10105 | CPI10103 | Corr=0.00 | Count=768 | 25.6%
  ERM10105 | CPI10105 | Corr=0.01 | Count=852 | 28.4%
  ERM10105 | CPI10106 | Corr=-0.01 | Count=770 | 25.7%
  ERM10105 | CPI10108 | Corr=0.02 | Count=853 | 28.4%
  ERM10105 | CPI10109 | Corr=-0.03 | Count=835 | 27.8%
  ERM10106 | ERM10108 | Corr=-0.03 | Count=799 | 26.6%
  ERM10106 | ERM10109 | Corr=-0.01 | Count=866 | 28.9%
  ERM10106 | AUD10102 | Corr=0.02 | Count=792 | 26.4%
  ERM10106 | AUD10103 | Corr=0.02 | Count=803 | 26.8%
  ERM10106 | AUD10105 | Corr=-0.00 | Count=814 | 27.1%
  ERM10106 | AUD10106 | Corr=0.03 | Count=799 | 26.6%
  ERM10106 | AUD10108 | Corr=-0.00 | Count=817 | 27.2%
  ERM10106 | AUD10109 | Corr=0.01 | Count=819 | 27.3%
  ERM10106 | POL10102 | Corr=0.00 | Count=797 | 26.6%
  ERM10106 | POL10103 | Corr=-0.01 | Count=766 | 25.5%
  ERM10106 | POL10105 | Corr=-0.04 | Count=795 | 26.5%
  ERM10106 | POL10106 | Corr=0.03 | Count=839 | 28.0%
